gene_id	gene_name	BT-549_count	BT-549_FPKM
ENSG00000106483	SFRP4	0	0
ENSG00000102900	NUP93	1186	7.449226199
ENSG00000102901	CENPT	523	2.400579114
ENSG00000102904	TSNAXIP1	17	0.172863934
ENSG00000106484	MEST	192	2.06593035
ENSG00000280404	AC005086.3	0	0
ENSG00000280405	RP11-143E21.4	0	0
ENSG00000280406	RP11-379L18.2	0	0
ENSG00000280407	RP13-516M14.8	26	0.440724853
ENSG00000280400	RP11-20G6.1	0	0
ENSG00000280401	RP11-104F15.9	0	0
ENSG00000280402	RP11-20I23.10	4	0.239150006
ENSG00000280403	AL137860.1	0	0
ENSG00000018236	CNTN1	0	0
ENSG00000258795	RP11-1082A3.1	0	0
ENSG00000225036	RP11-414B7.1	1	0.113241973
ENSG00000225037	EIF1AX-AS1	0	0
ENSG00000225030	RP4-784A16.3	3	1.187246977
ENSG00000225031	EIF4BP7	652	33.73504865
ENSG00000225032	RP11-228B15.4	3	0.114195428
ENSG00000282317	RP11-173A6.3	0	0
ENSG00000225039	LINC01058	0	0
ENSG00000140015	KCNH5	1	0.006806356
ENSG00000276789	RP11-1081L13.5	0	0
ENSG00000267868	RP11-120K24.3	0	0
ENSG00000267361	LOC100421166	0	0
ENSG00000178802	MPI	436	2.020027869
ENSG00000178803	ADORA2A-AS1	6	0.124604724
ENSG00000227896	RP11-77P6.2	12	0.368109575
ENSG00000271454	RP11-290L7.5	0	0
ENSG00000143079	CTTNBP2NL	627	6.964656092
ENSG00000251366	DBIP2	0	0
ENSG00000227892	OR5P4P	0	0
ENSG00000251364	CTD-2516F10.2	0	0
ENSG00000266265	KLF14	20	0.663647612
ENSG00000251369	ZNF550	105	0.963196725
ENSG00000178809	TRIM73	14	0.16636588
ENSG00000266261	RP11-640I15.1	1	0.164210777
ENSG00000247271	ZBED5-AS1	40	1.767434572
ENSG00000092020	PPP2R3C	268	2.714325375
ENSG00000242650	RN7SL292P	0	0
ENSG00000200538	U3	0	0
ENSG00000185942	NKAIN3	0	0
ENSG00000185940	KRTAP5-5	0	0
ENSG00000185947	ZNF267	108	1.036006924
ENSG00000185946	RNPC3	183	1.849048225
ENSG00000204628	GNB2L1	11487	68.30325285
ENSG00000230194	AC000081.2	0	0
ENSG00000204620	RP11-1148L6.9	8	1.366944844
ENSG00000204622	HLA-J	2	0.084931272
ENSG00000204623	ZNRD1-AS1	12	0.044189333
ENSG00000204624	PTCHD2	5	0.065328139
ENSG00000204625	HCG9	0	0
ENSG00000230196	DDX43P3	0	0
ENSG00000276527	RP11-442J21.2	0	0
ENSG00000230192	AC073387.2	0	0
ENSG00000279104	RP11-138B9.1	0	0
ENSG00000279107	RP11-823P9.4	1	0.080761717
ENSG00000279106	RP11-426C22.1	0	0
ENSG00000279100	AC009120.9	0	0
ENSG00000114455	HHLA2	0	0
ENSG00000250728	AC010468.3	0	0
ENSG00000279109	AC008641.1	0	0
ENSG00000279108	CTC-490E21.11	0	0
ENSG00000204193	TXNDC8	1	0.040259491
ENSG00000204196	RPL12P16	2198	414.0283622
ENSG00000204194	RPL12P1	34	6.404465978
ENSG00000204195	AWAT1	1	0.05720827
ENSG00000247853	RP5-940J5.6	10	0.427170264
ENSG00000229840	ISCA1P2	0	0
ENSG00000229224	AC105398.3	0	0
ENSG00000228543	GS1-519E5.1	0	0
ENSG00000261786	RP4-555D20.2	408	7.553368806
ENSG00000228541	AC093159.1	0	0
ENSG00000213708	SLC16A14P1	0	0
ENSG00000228547	OR7E26P	0	0
ENSG00000228546	CTA-313A17.3	0	0
ENSG00000228544	CCDC183-AS1	14	0.550415867
ENSG00000228549	RP11-108M9.3	0	0
ENSG00000228548	ITPKB-AS1	0	0
ENSG00000239840	RPL23AP72	0	0
ENSG00000281460	RP5-991B18.2	0	0
ENSG00000142303	ADAMTS10	172	1.627625239
ENSG00000233802	TRIM49D2	1	0.035870066
ENSG00000233803	TSPY4	0	0
ENSG00000233800	RP11-295G24.4	0	0
ENSG00000011083	SLC6A7	1	0.018424907
ENSG00000226079	RP3-399L15.2	0	0
ENSG00000233807	RP11-268G12.2	0	0
ENSG00000233805	RP11-449J3.3	0	0
ENSG00000226075	PHKG1P1	0	0
ENSG00000226074	PRSS44	0	0
ENSG00000226070	RP11-552E20.4	0	0
ENSG00000226072	AC016772.4	0	0
ENSG00000213703	RP5-849H19.2	0	0
ENSG00000201665	RN7SKP6	0	0
ENSG00000241042	RP11-145M4.1	0	0
ENSG00000163518	FCRL4	0	0
ENSG00000163519	TRAT1	0	0
ENSG00000183475	ASB7	307	3.398052672
ENSG00000183474	GTF2H2C	97	0.903146103
ENSG00000163516	ANKZF1	348	1.771563945
ENSG00000163517	HDAC11	123	0.804894895
ENSG00000163510	CWC22	318	8.724893572
ENSG00000183470	FLJ40288	1	0.038396541
ENSG00000163512	AZI2	494	3.676633329
ENSG00000163513	TGFBR2	1652	19.87787266
ENSG00000205572	SERF1B	4	0.058923737
ENSG00000205571	SMN2	95	1.554978853
ENSG00000187545	PRAMEF10	1	0.061484822
ENSG00000127540	UQCR11	818	26.3779777
ENSG00000106070	GRB10	416	2.150759064
ENSG00000205579	DYNLL1P1	1	0.348566371
ENSG00000205578	POM121B	40	1.508750944
ENSG00000156232	WHAMM	188	3.356595819
ENSG00000196878	LAMB3	28	0.422552207
ENSG00000156234	CXCL13	0	0
ENSG00000254456	RP11-405K6.1	0	0
ENSG00000254457	OR5D2P	0	0
ENSG00000254454	RCC2P6	2	0.120496583
ENSG00000254455	HIGD1AP10	0	0
ENSG00000254452	RP11-867G23.4	2	0.201085938
ENSG00000254453	NAV2-AS2	1	0.119903266
ENSG00000254450	ALG9-IT1	0	0
ENSG00000254451	RP11-560G2.1	0	0
ENSG00000254458	RP11-867G23.13	0	0
ENSG00000254459	RP11-91P24.7	1	0.160280947
ENSG00000125945	ZNF436	150	1.819827214
ENSG00000125944	HNRNPR	3189	17.97872918
ENSG00000278276	RP3-324O17.8	0	0
ENSG00000090316	MAEA	987	4.609285813
ENSG00000278272	HIST1H3C	3	0.68461687
ENSG00000278273	RP11-763B22.11	1	0.079596226
ENSG00000223120	RN7SKP181	0	0
ENSG00000227251	TRIM60P9Y	0	0
ENSG00000143190	POU2F1	429	1.000818214
ENSG00000267638	RP11-546M21.6	0	0
ENSG00000008394	MGST1	12	0.105846646
ENSG00000143196	DPT	0	0
ENSG00000130414	NDUFA10	791	5.47122231
ENSG00000130413	STK33	3	0.021292284
ENSG00000050628	PTGER3	0	0
ENSG00000246095	LINC01096	2	0.115170767
ENSG00000267099	NTF6G	0	0
ENSG00000237503	RP5-998N21.3	0	0
ENSG00000164898	C7orf55	76	2.809023181
ENSG00000227309	AC140076.1	1	0.259735052
ENSG00000242989	RN7SL332P	0	0
ENSG00000227304	RP11-791G16.2	1	0.036770335
ENSG00000227305	RP11-340I6.3	0	0
ENSG00000164896	FASTK	414	2.626167114
ENSG00000164897	TMUB1	479	8.502014265
ENSG00000227300	KRT16P2	0	0
ENSG00000227301	RP11-384P7.5	0	0
ENSG00000227302	SSXP9	0	0
ENSG00000164893	SLC7A13	0	0
ENSG00000044446	PHKA2	249	1.980474324
ENSG00000155622	XAGE2	0	0
ENSG00000155621	C9orf85	110	1.582869288
ENSG00000182704	TSKU	217	2.012057702
ENSG00000142920	AZIN2	63	0.332327106
ENSG00000182707	FXYD6P3	0	0
ENSG00000182700	IGIP	93	2.522837081
ENSG00000155629	PIK3AP1	12	0.150915549
ENSG00000267090	AC005789.9	0	0
ENSG00000244722	RPSAP29	1	0.107899141
ENSG00000186638	KIF24	529	7.970362172
ENSG00000225422	RBMS1P1	35	2.840128383
ENSG00000011332	DPF1	133	1.09182062
ENSG00000186635	ARAP1	309	2.043289833
ENSG00000150961	SEC24D	523	3.510600025
ENSG00000170615	SLC26A5	2	0.032026832
ENSG00000170613	FAM71B	0	0
ENSG00000196159	FAT4	771	3.83684802
ENSG00000237501	RP11-816B4.1	0	0
ENSG00000196154	S100A4	24	1.122871899
ENSG00000196155	PLEKHG4	750	3.671573376
ENSG00000196156	KRTAP4-3	0	0
ENSG00000196150	ZNF250	231	2.08518861
ENSG00000196151	WDSUB1	93	2.41126883
ENSG00000170619	COMMD5	469	4.972319111
ENSG00000128340	RAC2	6	0.138154035
ENSG00000128342	LIF	670	13.77990832
ENSG00000225424	RP11-168C9.1	0	0
ENSG00000128346	C22orf23	29	0.612415325
ENSG00000120594	PLXDC2	142	1.007446021
ENSG00000254151	NIPA2P4	0	0
ENSG00000270223	RP13-36G14.4	18	1.865766429
ENSG00000175398	OR10P1	0	0
ENSG00000263781	RP11-321A17.3	0	0
ENSG00000175395	ZNF25	78	1.014125296
ENSG00000241984	RPL7AP2	2	0.253531324
ENSG00000241985	WWTR1-IT1	0	0
ENSG00000175390	EIF3F	949	6.963553951
ENSG00000175393	OR10A6	0	0
ENSG00000241981	AF224669.3	0	0
ENSG00000229730	AC013268.4	0	0
ENSG00000270222	DUXAP11	0	0
ENSG00000224745	RP11-380G5.2	1	0.187904516
ENSG00000263786	RP11-649A18.4	2	0.261664128
ENSG00000224747	MTCYBP21	1	0.084244702
ENSG00000229590	MSX2P1	0	0
ENSG00000198088	NUP62CL	0	0
ENSG00000198089	SFI1	327	1.596140503
ENSG00000096006	CRISP3	1	0.022041456
ENSG00000134882	UBAC2	432	5.489606868
ENSG00000198087	CD2AP	664	8.249976462
ENSG00000198081	ZBTB14	89	0.791500215
ENSG00000134884	ARGLU1	1563	27.59110858
ENSG00000198083	KRTAP9-9	0	0
ENSG00000067113	PLPP1	148	3.514757174
ENSG00000231518	RP11-327L3.3	0	0
ENSG00000242440	RP11-501O2.5	0	0
ENSG00000229595	RP5-1097F14.1	1	0.189422937
ENSG00000227023	OR51A3P	0	0
ENSG00000231512	LINC01347	0	0
ENSG00000231513	E2F6P4	0	0
ENSG00000231510	RP11-542C10.1	0	0
ENSG00000229594	RP11-167P23.4	0	0
ENSG00000231516	CBX1P5	0	0
ENSG00000231514	FAM58CP	0	0
ENSG00000231515	AC006003.3	0	0
ENSG00000255479	RP11-672A2.6	0	0
ENSG00000156869	FRRS1	17	0.364412658
ENSG00000255477	RP11-63D14.1	0	0
ENSG00000235945	AC002543.2	0	0
ENSG00000255475	RP11-687M24.4	0	0
ENSG00000255474	RP11-234B24.2	2	0.150210712
ENSG00000255472	RP11-998D10.1	0	0
ENSG00000255471	RP11-736K20.5	0	0
ENSG00000255470	RP11-113D6.6	4	0.365361597
ENSG00000204444	APOM	7	0.343232563
ENSG00000083099	LYRM2	477	3.222580642
ENSG00000243167	RPS10P28	1	0.188281835
ENSG00000243164	RP11-166B14.1	0	0
ENSG00000243160	RP11-342F17.2	0	0
ENSG00000238231	RP11-460I13.6	0	0
ENSG00000198336	MYL4	0	0
ENSG00000237916	RP11-537E18.1	5	1.508008725
ENSG00000177822	AC108142.1	0	0
ENSG00000237910	MTCO1P18	0	0
ENSG00000237911	SRP68P3	2	0.545387151
ENSG00000198331	HYLS1	283	4.762672809
ENSG00000250727	RP11-959I15.1	0	0
ENSG00000237919	RP11-181B18.1	0	0
ENSG00000228660	VN1R35P	0	0
ENSG00000248640	HNRNPA1P56	1	0.098285486
ENSG00000244236	RN7SL604P	0	0
ENSG00000272744	RP11-367N14.3	1	0.147893302
ENSG00000237972	TUBG1P	0	0
ENSG00000199683	RN7SKP185	0	0
ENSG00000127589	TUBBP1	27	0.849626196
ENSG00000237973	MTCO1P12	25	1.519846087
ENSG00000276544	RN7SL453P	0	0
ENSG00000276545	PCDHGB9P	0	0
ENSG00000243290	IGKV1-12	0	0
ENSG00000276540	REXO1L10P	0	0
ENSG00000240419	RP11-545E8.1	0	0
ENSG00000276542	RP11-115D19.2	0	0
ENSG00000160796	NBEAL2	589	3.955320372
ENSG00000240418	CTD-2013N17.1	1	0.104999276
ENSG00000160791	CCR5	0	0
ENSG00000246662	LINC00535	2	0.058373734
ENSG00000237976	RP11-126K1.6	3	0.455303452
ENSG00000175877	WBSCR28	1	0.067651049
ENSG00000243295	CTD-2185K10.1	0	0
ENSG00000160799	CCDC12	286	3.184025664
ENSG00000243297	RPL31P61	1	0.249373281
ENSG00000132671	SSTR4	0	0
ENSG00000167220	HDHD2	202	1.981475132
ENSG00000247131	RP11-588G21.2	0	0
ENSG00000247130	RP11-366H4.3	0	0
ENSG00000214612	RPS19P1	1	0.216046898
ENSG00000198393	ZNF26	81	0.300410847
ENSG00000214614	RP11-989E6.3	0	0
ENSG00000247134	RP11-11N9.4	4	0.286432336
ENSG00000247137	RP11-727A23.5	16	0.267255242
ENSG00000214617	SLC6A10P	0	0
ENSG00000249865	CTD-2296D1.4	0	0
ENSG00000249867	RP11-115J23.1	0	0
ENSG00000249866	OR7E83P	0	0
ENSG00000249861	LGALS16	0	0
ENSG00000249860	MTRNR2L5	0	0
ENSG00000249863	RP11-177C12.1	7	0.620608595
ENSG00000249869	RP11-93K22.7	0	0
ENSG00000249868	RP11-63E5.6	0	0
ENSG00000230649	AC024084.1	0	0
ENSG00000230648	RP3-406P24.3	0	0
ENSG00000176155	CCDC57	195	1.055585596
ENSG00000176153	GPX2	5	0.105107735
ENSG00000230641	USP12-AS2	1	0.336072952
ENSG00000198398	TMEM207	0	0
ENSG00000228667	RP11-129O7.2	0	0
ENSG00000230645	AC016682.1	0	0
ENSG00000230647	AC022816.2	0	0
ENSG00000240416	CYCSP20	0	0
ENSG00000219392	RP1-265C24.5	8	0.812178268
ENSG00000146166	LGSN	0	0
ENSG00000219391	AC019129.1	1	0.359250397
ENSG00000219395	HSPA8P15	3	0.357986684
ENSG00000036473	OTC	0	0
ENSG00000132109	TRIM21	82	2.924768203
ENSG00000133275	CSNK1G2	1356	20.62945655
ENSG00000148300	REXO4	723	12.20037216
ENSG00000222210	RN7SKP65	0	0
ENSG00000188488	SERPINA5	0	0
ENSG00000275163	RP11-385J1.3	0	0
ENSG00000275162	LLNLR-260G6.1	1	0.274968779
ENSG00000148308	GTF3C5	1078	14.73667758
ENSG00000275160	RP11-187C18.3	29	4.618588916
ENSG00000095066	HOOK2	160	1.038180114
ENSG00000086666	ZFAND6	407	3.201069455
ENSG00000135821	GLUL	293	1.273937619
ENSG00000135824	RGS8	0	0
ENSG00000135829	DHX9	4350	53.43858842
ENSG00000135828	RNASEL	22	0.336937956
ENSG00000162761	LMX1A	0	0
ENSG00000243838	PSMC1P7	1	0.071303691
ENSG00000243836	WDR86-AS1	0	0
ENSG00000083520	DIS3	1041	6.344765121
ENSG00000243831	RP1-81D8.4	0	0
ENSG00000243832	RP11-202A13.1	0	0
ENSG00000248118	LINC01019	0	0
ENSG00000248112	RP11-78C3.1	0	0
ENSG00000248113	RP11-791G16.4	1	0.073946651
ENSG00000248117	MINOS1P4	0	0
ENSG00000248114	AC114812.9	0	0
ENSG00000248115	RP11-752D24.2	1	0.016894478
ENSG00000249249	AC010226.4	3	0.150630371
ENSG00000277447	RP11-193E15.4	2	0.58812909
ENSG00000249241	AC195454.1	0	0
ENSG00000249240	AC069368.3	0	0
ENSG00000249242	TMEM150C	13	0.230867746
ENSG00000249245	RP11-557J10.3	0	0
ENSG00000249244	RP11-548H18.2	1	0.026751599
ENSG00000249247	MTCYBP17	0	0
ENSG00000162769	FLVCR1	139	1.761560897
ENSG00000241476	SSX2	1	0.03863385
ENSG00000241475	RP4-781K5.5	0	0
ENSG00000241472	PTPRG-AS1	25	0.278915617
ENSG00000241473	RP11-259P15.3	0	0
ENSG00000268892	CTD-3233P19.8	0	0
ENSG00000268895	A1BG-AS1	59	0.740803985
ENSG00000268894	PLCE1-AS1	2	0.042794977
ENSG00000241478	HSPA8P9	4	0.193117015
ENSG00000268896	RP11-256I23.1	0	0
ENSG00000173253	DMRT2	1	0.007639889
ENSG00000233347	ERP29P1	5	0.664292795
ENSG00000233340	RP11-25C19.3	0	0
ENSG00000233343	ATP6V1G1P4	0	0
ENSG00000233342	RP11-235G24.3	0	0
ENSG00000173258	ZNF483	32	0.466917231
ENSG00000233349	LINC00333	0	0
ENSG00000229086	LINC01548	0	0
ENSG00000116161	CACYBP	1489	15.65013595
ENSG00000258977	LINC01467	0	0
ENSG00000258976	CTD-2207P18.2	0	0
ENSG00000258971	RP11-326A13.3	0	0
ENSG00000258970	RP11-100M12.1	0	0
ENSG00000271099	RP11-809N15.3	0	0
ENSG00000271098	IMMP1LP3	0	0
ENSG00000271097	RP11-223J6.1	0	0
ENSG00000271096	SUMO2P14	0	0
ENSG00000271095	BNIP3P28	0	0
ENSG00000271094	RP3-380C13.2	0	0
ENSG00000271093	IGLCOR22-2	0	0
ENSG00000271092	TMEM56-RWDD3	1	0.0467886
ENSG00000165782	TMEM55B	326	3.529239912
ENSG00000279668	CTC-304I17.1	0	0
ENSG00000279669	RP11-717F1.1	0	0
ENSG00000268764	CTC-450M9.1	0	0
ENSG00000279664	AC009491.2	0	0
ENSG00000279665	RP11-507J18.5	0	0
ENSG00000279666	RP11-43P5.3	0	0
ENSG00000279667	RP11-656D10.7	6	0.560039343
ENSG00000223168	RN7SKP142	0	0
ENSG00000279662	RP11-609N14.4	5	0.105652335
ENSG00000279663	RP11-542H15.1	0	0
ENSG00000021776	AQR	768	4.332904772
ENSG00000272678	RP11-797D24.4	0	0
ENSG00000272679	RP11-216L13.18	0	0
ENSG00000083544	TDRD3	208	2.045678993
ENSG00000272672	RP11-302M6.5	0	0
ENSG00000272676	OR5AO1P	0	0
ENSG00000272677	RP11-127B20.3	11	0.838204917
ENSG00000272674	PCDHB16	1	0.015905743
ENSG00000271329	RP5-891H21.5	3	0.353489364
ENSG00000271328	B3GNTL1P2	0	0
ENSG00000271321	CTAGE6	1	0.03595259
ENSG00000271320	RP11-1152H14.1	0	0
ENSG00000130997	POLN	7	0.062002256
ENSG00000271324	RP11-10C24.2	3	0.560513015
ENSG00000271327	RP11-1109F11.3	3	0.188212397
ENSG00000236736	UQCRC2P1	0	0
ENSG00000236735	RPL31P63	0	0
ENSG00000236733	RP11-203L2.4	0	0
ENSG00000236732	AC094019.4	5	0.993624393
ENSG00000236731	RP4-801G22.2	0	0
ENSG00000236739	CLIC4P1	37	6.487479609
ENSG00000235422	KATNBL1P3	0	0
ENSG00000235423	RP11-282O18.3	20	0.736893872
ENSG00000235420	RPL29P30	0	0
ENSG00000232437	RP11-487I5.4	0	0
ENSG00000174705	SH3PXD2B	1005	11.12786151
ENSG00000232431	RP11-578F21.10	0	0
ENSG00000235424	SUMO2P10	0	0
ENSG00000232433	GXYLT1P3	0	0
ENSG00000235429	AC083875.2	0	0
ENSG00000232439	RPL18AP7	3	0.536980026
ENSG00000234771	SLC25A25-AS1	28	0.410981774
ENSG00000234770	GULOP	0	0
ENSG00000234773	CTD-2666L21.1	7	0.303141225
ENSG00000234772	LINC00412	4	0.893396094
ENSG00000234775	RP11-335O13.7	0	0
ENSG00000234777	RP11-125D12.2	0	0
ENSG00000234776	C11orf94	1	0.0830508
ENSG00000234779	RP11-62F24.2	21	4.602561103
ENSG00000253406	AC012613.2	0	0
ENSG00000271666	CTC-523E23.9	0	0
ENSG00000117691	NENF	504	19.88992527
ENSG00000236883	AP001615.9	0	0
ENSG00000236882	LINC01554	0	0
ENSG00000233288	RP11-760D2.5	0	0
ENSG00000236887	RP11-389O22.5	0	0
ENSG00000236886	AC007563.5	1	0.099116653
ENSG00000145536	ADAMTS16	40	0.585102697
ENSG00000236888	RPS20P5	0	0
ENSG00000273788	U3	0	0
ENSG00000230712	GGTLC4P	0	0
ENSG00000273783	CTD-2506P8.6	1	0.082977304
ENSG00000273784	RP11-78J21.7	37	2.444226472
ENSG00000264093	RP11-401F2.2	0	0
ENSG00000170935	NCBP2L	0	0
ENSG00000086544	ITPKC	109	2.695722664
ENSG00000076067	RBMS2	252	2.159617777
ENSG00000262898	AC139099.4	0	0
ENSG00000247193	RP11-431M7.3	0	0
ENSG00000086548	CEACAM6	0	0
ENSG00000223722	RP11-467L13.5	0	0
ENSG00000250127	CTD-2117L12.1	0	0
ENSG00000043039	BARX2	5	0.118402099
ENSG00000224309	ANKRD30BP2	0	0
ENSG00000224308	LINC01527	0	0
ENSG00000224307	RP11-344B5.2	0	0
ENSG00000224301	RP11-144G16.1	0	0
ENSG00000224300	OR51P1P	0	0
ENSG00000224302	RP11-302K17.3	0	0
ENSG00000235286	AP000925.2	0	0
ENSG00000261574	RP1-168P16.2	0	0
ENSG00000235285	SMIM2-IT1	1	0.196159736
ENSG00000273257	RP11-177J6.1	0	0
ENSG00000261570	RP11-744I24.2	1	0.110052058
ENSG00000235280	MCF2L-AS1	0	0
ENSG00000235281	RP11-526P5.2	0	0
ENSG00000039600	SOX30	1	0.017788722
ENSG00000265203	RBP3	0	0
ENSG00000273259	SERPINA3	37	0.969497651
ENSG00000273258	RP11-394I13.3	0	0
ENSG00000261578	RP11-21L23.2	7	0.156632608
ENSG00000235288	RP11-70C1.3	14	0.654355884
ENSG00000156427	FGF18	16	0.75574292
ENSG00000269383	RP11-292K15.2	0	0
ENSG00000269386	RAB11B-AS1	20	1.044616814
ENSG00000269385	CTC-312O10.2	0	0
ENSG00000269388	AC018755.16	12	0.561716107
ENSG00000023608	SNAPC1	371	13.10320714
ENSG00000012779	ALOX5	5	0.079328605
ENSG00000268833	AC011513.4	0	0
ENSG00000243155	RP11-46A10.5	4	0.154796353
ENSG00000275959	RP11-362I1.2	0	0
ENSG00000281809	LINC01394	0	0
ENSG00000156395	SORCS3	1	0.014534856
ENSG00000275953	RP11-753G20.2	0	0
ENSG00000156398	SFXN2	67	0.493638021
ENSG00000268830	BNIP3P32	0	0
ENSG00000275956	RP5-966M1.7	1	0.070979829
ENSG00000211637	IGLV4-69	0	0
ENSG00000275954	TBC1D3F	0	0
ENSG00000234488	AC096664.1	0	0
ENSG00000234481	RP4-614N24.1	0	0
ENSG00000234480	MTCO2P18	0	0
ENSG00000263126	CTC-479C5.10	17	0.408157101
ENSG00000234485	OR7E46P	0	0
ENSG00000234484	RP1-55C23.7	0	0
ENSG00000211633	IGKV1D-42	0	0
ENSG00000064835	POU1F1	1	0.034108532
ENSG00000176834	VSIG10	197	1.471794837
ENSG00000181626	ANKRD62	0	0
ENSG00000181625	SLX1B	1	0.023312868
ENSG00000110375	UPK2	1	0.056112719
ENSG00000134697	GNL2	809	9.885272319
ENSG00000269967	RP11-84A19.4	0	0
ENSG00000269964	MEI4	6	0.117258237
ENSG00000134690	CDCA8	1424	32.83679381
ENSG00000211639	IGLV4-60	0	0
ENSG00000168743	NPNT	21	0.165718529
ENSG00000269968	RP5-940J5.9	12	2.667485969
ENSG00000134698	AGO4	330	3.952009473
ENSG00000262006	RP11-700H6.4	0	0
ENSG00000265055	AC145343.2	0	0
ENSG00000265052	RN7SL622P	0	0
ENSG00000262001	DLGAP1-AS2	41	1.053995054
ENSG00000262003	RP11-676J12.7	0	0
ENSG00000260845	RP11-586K12.4	0	0
ENSG00000262008	RP11-510M2.8	0	0
ENSG00000108861	DUSP3	1061	9.084374934
ENSG00000260719	AC009133.17	0	0
ENSG00000219986	BTF3P7	0	0
ENSG00000260714	RP11-266L9.1	0	0
ENSG00000260715	RP11-744D14.2	0	0
ENSG00000260710	RP11-616M22.7	0	0
ENSG00000260711	RP11-747H7.3	0	0
ENSG00000251002	AE000661.37	0	0
ENSG00000251003	ZFPM2-AS1	8	0.225361177
ENSG00000251000	AC008592.3	0	0
ENSG00000215203	GRXCR1	0	0
ENSG00000215206	TRBV24OR9-2	0	0
ENSG00000226193	RP3-398G3.5	0	0
ENSG00000215208	KRT18P60	0	0
ENSG00000251008	ORAOV1P1	0	0
ENSG00000251009	RP13-494C23.1	0	0
ENSG00000143891	GALM	16	0.356933517
ENSG00000071246	VASH1	234	2.521904592
ENSG00000226191	CLK3P2	0	0
ENSG00000071242	RPS6KA2	104	0.643061456
ENSG00000071243	ING3	111	1.374949062
ENSG00000270333	RP11-566F5.2	0	0
ENSG00000226197	RP11-536O18.1	0	0
ENSG00000156284	CLDN8	0	0
ENSG00000226194	RP1-137D17.1	5	0.174670657
ENSG00000105926	MPP6	146	1.037079938
ENSG00000105929	ATP6V0A4	3	0.054551674
ENSG00000105928	DFNA5	211	1.403868944
ENSG00000226279	RPL12P10	0	0
ENSG00000226278	PSPHP1	10	3.594122219
ENSG00000132669	RIN2	510	7.814634419
ENSG00000266575	BOLA2P1	0	0
ENSG00000226273	AC079305.5	0	0
ENSG00000226272	ARHGAP26-AS1	0	0
ENSG00000226270	ZNF736P2Y	0	0
ENSG00000226277	AC105393.2	0	0
ENSG00000226276	AC093382.1	0	0
ENSG00000266654	RP11-1376P16.1	0	0
ENSG00000119596	YLPM1	905	4.768291857
ENSG00000266651	RP11-138I1.3	15	4.628475699
ENSG00000156282	CLDN17	0	0
ENSG00000101445	PPP1R16B	0	0
ENSG00000119599	DCAF4	327	2.796483562
ENSG00000222979	RN7SKP167	0	0
ENSG00000139679	LPAR6	342	3.376672906
ENSG00000148841	ITPRIP	588	3.620005346
ENSG00000148840	PPRC1	1091	12.4868972
ENSG00000148843	PDCD11	1945	21.46507051
ENSG00000148842	CNNM2	246	1.0789385
ENSG00000187701	OR2T27	0	0
ENSG00000266573	RP11-449D8.5	0	0
ENSG00000222974	RN7SKP228	0	0
ENSG00000148848	ADAM12	2304	20.55635709
ENSG00000222976	RN7SKP94	0	0
ENSG00000139675	HNRNPA1L2	136	4.23700158
ENSG00000162624	LHX8	0	0
ENSG00000162627	SNX7	405	13.11862645
ENSG00000162621	LRRC53	0	0
ENSG00000162620	LRRIQ3	6	0.043192352
ENSG00000162623	TYW3	646	8.584615905
ENSG00000188706	ZDHHC9	1002	13.27596966
ENSG00000188707	ZBED6CL	1	0.031968753
ENSG00000245748	RP11-367J11.2	1	0.021805664
ENSG00000185634	SHC4	5	0.05455918
ENSG00000165076	PRSS37	1	0.027044809
ENSG00000165071	TMEM71	1	0.016194189
ENSG00000185630	PBX1	413	1.071582534
ENSG00000185633	NDUFA4L2	23	0.365865581
ENSG00000165072	MAMDC2	1	0.022863778
ENSG00000266578	RP11-838N2.5	0	0
ENSG00000165078	CPA6	0	0
ENSG00000216859	RP11-448N11.1	0	0
ENSG00000169900	PYDC1	0	0
ENSG00000169903	TM4SF4	3	0.106100126
ENSG00000169902	TPST1	115	2.653151895
ENSG00000169905	TOR1AIP2	536	2.152588546
ENSG00000264879	RN7SL690P	0	0
ENSG00000214558	RP11-74E24.2	48	1.848405713
ENSG00000169908	TM4SF1	3057	38.12358482
ENSG00000214553	LRRC37A11P	0	0
ENSG00000214552	COPS8P2	21	3.141780147
ENSG00000089902	RCOR1	551	7.798313196
ENSG00000180287	PLD5	0	0
ENSG00000250750	OR5BM1P	0	0
ENSG00000250753	RP11-241F15.10	1	0.262645249
ENSG00000250752	RPL23AP96	0	0
ENSG00000250754	RP11-386B13.3	0	0
ENSG00000258568	RHOQP1	8	1.296118686
ENSG00000258569	RP11-99E15.2	0	0
ENSG00000258566	RP11-99E15.3	0	0
ENSG00000258567	DUX4L16	0	0
ENSG00000258564	OR4N1P	2	0.204817882
ENSG00000258565	BLZF2P	1	0.082977304
ENSG00000258562	CTD-2313J17.3	0	0
ENSG00000258563	PSMA3P	0	0
ENSG00000258560	CTD-2376I20.1	0	0
ENSG00000258561	RP11-72M17.1	1	0.048482086
ENSG00000263069	CTD-2047H16.4	11	0.158086449
ENSG00000263065	AF001548.6	0	0
ENSG00000152894	PTPRK	2022	11.61235243
ENSG00000272861	RP11-332H14.1	0	0
ENSG00000263063	RP11-388C12.1	0	0
ENSG00000277737	FP325317.1	0	0
ENSG00000272866	RP11-12D24.10	0	0
ENSG00000231527	RP11-374M1.2	5	0.139373169
ENSG00000138785	INTS12	291	3.965943768
ENSG00000228072	RP11-255A11.2	0	0
