gene_id	gene_name	SUM-159159_count	SUM159_FPKM											
ENSG00000240695	RP11-102M11.1	11	1.474913685											
ENSG00000163832	ELP6	271	3.927373621											
ENSG00000180061	TMEM150B	0	0											
ENSG00000240692	RN7SL538P	0	0											
ENSG00000095464	PDE6C	8	0.211686623											
ENSG00000240698	RPS2P39	0	0											
ENSG00000232334	RP11-47G11.2	0	0											
ENSG00000179111	HES7	22	0.82949691											
ENSG00000232333	RPS27AP2	0	0											
ENSG00000223770	AC006145.4	5	0.143468382											
ENSG00000271266	LAPTM4BP2	0	0											
ENSG00000272279	RP11-157J24.2	0	0											
ENSG00000272277	RP1-40E16.12	28	3.224236318											
ENSG00000272274	LINC00551	0	0											
ENSG00000223772	GEMIN8P3	0	0											
ENSG00000272273	XXbac-BPG252P9.10	0	0											
ENSG00000236456	RP4-785G19.2	6	1.003959554											
ENSG00000135312	HTR1B	0	0											
ENSG00000236457	AC130689.5	0	0											
ENSG00000232332	RP3-481A17.1	1	0.224440919											
ENSG00000095794	CREM	217	0.716330064											
ENSG00000135314	KHDC1	125	2.100065542											
ENSG00000274308	RP11-19G24.1	1	0.120216512											
ENSG00000274080	CTA-315H11.2	0	0											
ENSG00000135317	SNX14	948	7.858911447											
ENSG00000223779	RP11-403I13.4	2	0.272325353											
ENSG00000274303	7SK	0	0											
ENSG00000236453	AC003092.1	118	10.34929146											
ENSG00000251234	PSMA2P2	0	0											
ENSG00000226814	RP3-419C19.2	0	0											
ENSG00000236450	RP11-111F5.1	0	0											
ENSG00000135318	NT5E	1337	17.89246078											
ENSG00000257731	RP11-536C10.11	0	0											
ENSG00000236451	AC067956.1	0	0											
ENSG00000226812	RP5-881L22.5	0	0											
ENSG00000237152	DLEU7-AS1	4	0.216785388											
ENSG00000237153	RP11-132E11.2	0	0											
ENSG00000237154	MCFD2P1	1	0.326187468											
ENSG00000175121	WFDC5	0	0											
ENSG00000141252	VPS53	246	0.958117436											
ENSG00000239304	DNM1P48	0	0											
ENSG00000277576	RP11-157E21.3	0	0											
ENSG00000141255	SPATA22	0	0											
ENSG00000277575	RP11-292B8.2	0	0											
ENSG00000249317	CTB-191D16.1	0	0											
ENSG00000179387	ELMOD2	426	4.680833642											
ENSG00000172650	AGAP5	50	0.529822978											
ENSG00000249311	TERF1P3	1	0.079752437											
ENSG00000249310	APOBEC3B-AS1	0	0											
ENSG00000066651	TRMT11	170	3.64983243											
ENSG00000179388	EGR3	14	0.150191271											
ENSG00000066654	THUMPD1	392	4.424463662											
ENSG00000236405	UBQLN1P1	0	0											
ENSG00000233436	BTBD18	1	0.015950487											
ENSG00000233435	AGGF1P2	8	0.371808557											
ENSG00000279087	RP11-83B20.10	1	0.219408611											
ENSG00000236401	SLC4A1APP2	0	0											
ENSG00000233432	RP11-344P13.3	0	0											
ENSG00000233431	RP11-63N8.3	0	0											
ENSG00000279083	RP11-395N21.2	0	0											
ENSG00000136770	DNAJC1	424	10.59241045											
ENSG00000236409	NRADDP	0	0											
ENSG00000236408	RP11-476H24.1	0	0											
ENSG00000233438	AC109829.1	2	0.237335672											
ENSG00000226819	MEIS1-AS3	1	0.138410524											
ENSG00000225731	AP001627.1	0	0											
ENSG00000232522	ZNF886P	0	0											
ENSG00000232520	AC012507.3	0	0											
ENSG00000232526	VDAC1P13	0	0											
ENSG00000232527	RP11-14N7.2	0	0											
ENSG00000232524	RP11-332K15.1	1	0.216976143											
ENSG00000232525	SS18L2P1	0	0											
ENSG00000099769	IGFALS	2	0.039301873											
ENSG00000232528	RP4-673D20.3	6	0.277822299											
ENSG00000232529	RP1-257I9.2	0	0											
ENSG00000276193	Metazoa_SRP	0	0											
ENSG00000122543	OCM	0	0											
ENSG00000122545	7-Sep	1742	11.02106496											
ENSG00000122547	EEPD1	46	0.559868247											
ENSG00000085760	MTIF2	404	5.991438198											
ENSG00000240974	CTD-2024I7.1	0	0											
ENSG00000273654	CTB-52I2.4	123	3.921586113											
ENSG00000273650	CTD-3193K9.11	0	0											
ENSG00000278681	RP11-80F22.16	0	0											
ENSG00000278683	RP11-132A1.6	0	0											
ENSG00000278685	IQCA1L	1	0.0305992											
ENSG00000273659	RP11-58C22.2	0	0											
ENSG00000272189	RP3-325F22.5	0	0											
ENSG00000237772	AC092620.3	0	0											
ENSG00000240972	MIF	2467	123.0106186											
ENSG00000276223	RP4-781B1.5	0	0											
ENSG00000270106	TSNAX-DISC1	0	0											
ENSG00000224259	LINC01133	0	0											
ENSG00000270105	RP11-326C3.14	0	0											
ENSG00000270100	RP11-130L8.1	0	0											
ENSG00000213453	FTH1P3	1	0.167562056											
ENSG00000224251	RP11-499O7.7	5	0.793145301											
ENSG00000224250	RP11-78A18.2	0	0											
ENSG00000224257	VWC2L-IT1	0	0											
ENSG00000224256	CTA-292E10.7	0	0											
ENSG00000270108	RP11-73M18.6	13	2.305071505											
ENSG00000224254	MTCO1P39	0	0											
ENSG00000232386	RP11-66B24.2	1	0.038770301											
ENSG00000141873	SLC39A3	286	4.348195532											
ENSG00000278351	RP11-139E19.3	0	0											
ENSG00000264676	RN7SL204P	0	0											
ENSG00000232382	OR5K1	0	0											
ENSG00000232515	LL22NC03-75A1.9	0	0											
ENSG00000275558	RN7SKP175	0	0											
ENSG00000235173	HGH1	318	3.968102769											
ENSG00000275557	RP11-353N4.6	8	1.751742327											
ENSG00000174607	UGT8	6	0.086028466											
ENSG00000275552	CH17-302M23.1	1	0.036636556											
ENSG00000275553	TCEB3CL	0	0											
ENSG00000232388	LINC00493	113	6.320250639											
ENSG00000232389	RP11-134K13.2	93	8.267817046											
ENSG00000240652	RP11-832N8.1	2	0.567541823											
ENSG00000175967	RP11-544L8__B.4	1	0.043395229											
ENSG00000257653	RP11-579D7.2	0	0											
ENSG00000240654	C1QTNF9	0	0											
ENSG00000231871	IPO9-AS1	2	0.116757262											
ENSG00000231870	KRT17P3	0	0											
ENSG00000231873	RP11-761N21.1	0	0											
ENSG00000231875	RP11-346E8.1	1	0.10836793											
ENSG00000214784	AC010468.1	164	19.64782094											
ENSG00000117748	RPA2	482	14.12519679											
ENSG00000231876	AC009158.1	0	0											
ENSG00000231879	TXNL1P1	0	0											
ENSG00000231878	SNRPFP1	7	2.718938808											
ENSG00000231147	ARHGAP42P2	0	0											
ENSG00000257654	RP11-497G19.2	0	0											
ENSG00000170248	PDCD6IP	1830	10.95135133											
ENSG00000250685	RP11-486L19.2	0	0											
ENSG00000228595	PAICSP2	0	0											
ENSG00000110777	POU2AF1	2	0.020684759											
ENSG00000250461	RP11-631M6.2	26	3.420548911											
ENSG00000170242	USP47	751	4.029151325											
ENSG00000231140	RP11-347J14.7	0	0											
ENSG00000275888	RP13-516M14.10	28	4.357076106											
ENSG00000248869	RP11-138I17.1	0	0											
ENSG00000086232	EIF2AK1	2695	31.18042956											
ENSG00000275880	RP11-90L1.8	6	0.179497659											
ENSG00000248863	RP11-83A24.1	0	0											
ENSG00000275882	IKBKGP1	112	10.21675897											
ENSG00000248861	RP11-321E2.2	0	0											
ENSG00000248866	USP46-AS1	27	2.521702891											
ENSG00000134216	CHIA	1	0.014233635											
ENSG00000134215	VAV3	419	3.353094065											
ENSG00000188779	SKOR1	2	0.025999459											
ENSG00000018699	TTC27	187	4.878355378											
ENSG00000188778	ADRB3	0	0											
ENSG00000239831	RNF7P1	0	0											
ENSG00000228599	RPL7P52	0	0											
ENSG00000269615	AC003973.1	0	0											
ENSG00000262732	CTD-2135D7.2	14	0.257100405											
ENSG00000262730	RP11-1099M24.7	0	0											
ENSG00000265107	GJA5	0	0											
ENSG00000265100	RP11-147L13.2	3	0.224166542											
ENSG00000265101	CTD-2382H12.1	0	0											
ENSG00000274686	Metazoa_SRP	0	0											
ENSG00000274680	MYO5BP1	0	0											
ENSG00000274682	RP11-385G16.1	0	0											
ENSG00000103472	RRN3P2	44	1.520207539											
ENSG00000103479	RBL2	1466	12.2979049											
ENSG00000113212	PCDHB7	5	0.129978924											
ENSG00000217878	RP11-534P19.1	0	0											
ENSG00000129988	LBP	3	0.149749194											
ENSG00000139278	GLIPR1	1582	21.29931929											
ENSG00000231128	RP5-1073O3.2	3	0.232324501											
ENSG00000231125	AF129075.5	3	0.369846561											
ENSG00000231124	UBE2V1P11	0	0											
ENSG00000231123	SPATA20P1	0	0											
ENSG00000231122	FAM25E	1	0.191499492											
ENSG00000231121	RP1-34H18.1	0	0											
ENSG00000231120	BTF3P10	5	0.988627577											
ENSG00000131069	ACSS2	496	4.831649381											
ENSG00000131068	DEFB118	0	0											
ENSG00000142230	SAE1	1775	21.90881053											
ENSG00000131061	ZNF341	67	1.069642502											
ENSG00000142233	NTN5	8	0.223786459											
ENSG00000131067	GGT7	121	3.159943287											
ENSG00000142235	LMTK3	6	0.111318487											
ENSG00000230838	LINC01614	0	0											
ENSG00000230839	RP5-968J1.1	0	0											
ENSG00000230832	RP11-325P15.2	6	0.473260547											
ENSG00000230833	RPEP3	0	0											
ENSG00000230830	ARPP21-AS1	0	0											
ENSG00000230831	AC007349.7	0	0											
ENSG00000230836	LINC01293	4	0.309253089											
ENSG00000230837	RPL31P2	1	0.259565625											
ENSG00000230834	AC068580.7	1	0.289515504											
ENSG00000230835	AP001187.11	0	0											
ENSG00000115825	PRKD3	1240	7.379980946											
ENSG00000232165	RP5-905H7.6	0	0											
ENSG00000115827	DCAF17	140	0.945634066											
ENSG00000109089	CDR2L	468	12.954698											
ENSG00000183607	GKN2	2	0.09814633											
ENSG00000109083	IFT20	198	2.183683033											
ENSG00000075035	WSCD2	2	0.016250471											
ENSG00000109084	TMEM97	552	8.262686064											
ENSG00000079557	AFM	0	0											
ENSG00000188477	AC003003.5	0	0											
ENSG00000263460	BOD1P1	0	0											
ENSG00000263465	SRSF8	452	10.98355374											
ENSG00000263464	PPIAL4C	6	0.978860565											
ENSG00000263466	RP1-56K13.2	1	0.223927324											
ENSG00000088986	DYNLL1	1371	18.72117402											
ENSG00000259740	RP11-142J21.2	0	0											
ENSG00000259743	RP11-315O8.1	0	0											
ENSG00000259742	CTD-2014N11.1	0	0											
ENSG00000259744	RP11-138H8.6	5	0.648173047											
ENSG00000259747	RP11-275I4.2	0	0											
ENSG00000259746	HSPE1P3	8	2.534073852											
ENSG00000259749	NCAPGP2	0	0											
ENSG00000065833	ME1	982	28.51322595											
ENSG00000261916	RP11-235E17.4	0	0											
ENSG00000261915	RP11-542C16.2	0	0											
ENSG00000259915	RP11-410E4.1	4	0.177638117											
ENSG00000259916	RP11-407P15.2	0	0											
ENSG00000213140	ELK2AP	0	0											
ENSG00000131686	CA6	0	0											
ENSG00000248339	RP11-717H13.1	0	0											
ENSG00000279865	RP11-69M1.6	9	0.494046585											
ENSG00000227096	HMGB3P8	0	0											
ENSG00000227238	TTC39DP	0	0											
ENSG00000250356	HSPE1P23	0	0											
ENSG00000138653	NDST4	0	0											
ENSG00000138650	PCDH10	18	0.128368639											
ENSG00000227230	RP11-261C10.5	3	0.423138573											
ENSG00000227090	AP000402.3	0	0											
ENSG00000227232	WASH7P	6	0.43472712											
ENSG00000227233	CICP17	1	0.04116796											
ENSG00000227234	SPANXB1	745	155.4808538											
ENSG00000133687	TMTC1	874	4.163686662											
ENSG00000138658	ZGRF1	240	1.87195971											
ENSG00000267612	CTD-3116E22.7	0	0											
ENSG00000267610	AC007787.2	0	0											
ENSG00000267617	AC007795.1	0	0											
ENSG00000267614	AC138472.6	0	0											
ENSG00000267615	RP11-552F3.13	1	0.425461915											
ENSG00000188295	ZNF669	25	0.49245968											
ENSG00000267618	RAD51L3-RFFL	0	0											
ENSG00000188290	HES4	72	2.032107506											
ENSG00000188293	IGFL1	0	0											
ENSG00000186529	CYP4F3	1	0.008613347											
ENSG00000088325	TPX2	2924	79.3900054											
ENSG00000186523	FAM86B1	22	0.132629587											
ENSG00000186526	CYP4F8	0	0											
ENSG00000088320	REM1	0	0											
ENSG00000146263	MMS22L	450	1.632601377											
ENSG00000235922	RP11-323C15.1	0	0											
ENSG00000258169	LINC00485	0	0											
ENSG00000146267	FAXC	93	0.673687579											
ENSG00000248529	RP11-2O17.2	0	0											
ENSG00000235924	ZNRF2P3	0	0											
ENSG00000248527	MTATP6P1	6593	947.6100725											
ENSG00000115657	ABCB6	347	3.734397435											
ENSG00000235929	TPT1P14	0	0											
ENSG00000115652	UXS1	577	5.324979853											
ENSG00000248522	SBF1P1	1	0.017378128											
ENSG00000248521	RP11-174F8.1	0	0											
ENSG00000242525	OR7E100P	0	0											
ENSG00000242524	OR2U2P	0	0											
ENSG00000164430	MB21D1	232	4.205204468											
ENSG00000148082	SHC3	69	0.672611359											
ENSG00000242520	MAGEA5	1	0.103881359											
ENSG00000164434	FABP7	0	0											
ENSG00000034677	RNF19A	318	1.983166494											
ENSG00000172354	GNB2	2481	32.13445813											
ENSG00000164438	TLX3	0	0											
ENSG00000172350	ABCG4	16	0.173909788											
ENSG00000172352	CDY1B	0	0											
ENSG00000271989	RP4-736L20.3	0	0											
ENSG00000118976	OTUD4P1	30	0.957418585											
ENSG00000118971	CCND2	1	0.012638027											
ENSG00000118972	FGF23	0	0											
ENSG00000137040	RANBP6	242	3.771804917											
ENSG00000108021	FAM208B	1130	7.625253136											
ENSG00000186297	GABRA5	0	0											
ENSG00000221996	OR52B4	0	0											
ENSG00000186298	PPP1CC	2253	17.67015307											
ENSG00000221994	ZNF630	0	0											
ENSG00000221990	EXOC3-AS1	140	4.181624427											
ENSG00000258888	RP11-326A13.1	0	0											
ENSG00000119004	CYP20A1	68	0.406413532											
ENSG00000271984	RP3-337O18.9	1	0.171979333											
ENSG00000168899	VAMP5	0	0											
ENSG00000255494	LINC00681	0	0											
ENSG00000168890	TMEM150A	121	1.298198777											
ENSG00000168894	RNF181	467	17.42659393											
ENSG00000271980	CTD-2256P15.4	5	0.191910059											
ENSG00000265927	CTD-2532D12.5	0	0											
ENSG00000260341	C2orf69P2	0	0											
ENSG00000260340	RP11-254F19.3	0	0											
ENSG00000260343	LINC01043	0	0											
ENSG00000260342	RP11-1035H13.3	11	1.409276165											
ENSG00000260345	AC009052.12	0	0											
ENSG00000260347	MOCS1P1	0	0											
ENSG00000218016	ZNF192P2	0	0											
ENSG00000077782	FGFR1	1373	3.588400238											
ENSG00000218014	KRT19P1	0	0											
ENSG00000153904	DDAH1	335	2.687688643											
ENSG00000101425	BPI	1	0.01433371											
ENSG00000101421	CHMP4B	1097	65.23349041											
ENSG00000153902	LGI4	3	0.029755616											
ENSG00000118707	TGIF2	267	2.624682839											
ENSG00000104611	SH2D4A	180	3.020990534											
ENSG00000104613	INTS10	440	3.53357493											
ENSG00000054611	TBC1D22A	343	2.799602257											
ENSG00000273855	RP11-133K1.12	0	0											
ENSG00000223260	RN7SKP194	0	0											
ENSG00000236364	RP11-525G13.2	5	0.283036814											
ENSG00000236365	RP5-849L7.1	0	0											
ENSG00000236366	RP11-440G9.1	0	0											
ENSG00000236360	RP11-334A14.2	46	8.969044701											
ENSG00000236362	GAGE12F	0	0											
ENSG00000273851	RP11-809H16.3	0	0											
ENSG00000274330	RP11-486O13.5	0	0											
ENSG00000196570	PFN3	1	0.184634416											
ENSG00000196576	PLXNB2	5293	43.43381012											
ENSG00000196578	OR5AC2	0	0											
ENSG00000278205	RP11-760D2.13	0	0											
ENSG00000197223	C1D	224	3.435455235											
ENSG00000219870	RP11-430A19.2	0	0											
ENSG00000235450	RP11-142A5.1	0	0											
ENSG00000197226	TBC1D9B	1517	7.484443518											
ENSG00000273396	LINC01396	0	0											
ENSG00000259624	RP11-138H8.3	0	0											
ENSG00000239486	RP11-163E9.1	3	0.868811153											
ENSG00000115750	TAF1B	267	4.857614689											
ENSG00000239480	RP11-514P8.2	2	0.361925932											
ENSG00000113163	COL4A3BP	162	1.421347905											
ENSG00000239482	RP11-90K6.1	0	0											
ENSG00000113161	HMGCR	882	8.100031429											
ENSG00000253286	CTD-2552K11.2	0	0											
ENSG00000278200	RP13-766D20.4	0	0											
ENSG00000253284	RP11-282K24.3	0	0											
ENSG00000264622	RP11-642M2.1	0	0											
ENSG00000141298	SSH2	364	2.034621584											
ENSG00000235180	LINC00601	56	4.692886292											
ENSG00000213790	OLA1P1	47	3.86906365											
ENSG00000072958	AP1M1	841	4.232456434											
ENSG00000213793	ZNF888	3	0.532954936											
ENSG00000213798	AC004129.9	1	0.122934975											
ENSG00000213799	ZNF845	63	0.733317133											
ENSG00000072952	MRVI1	6	0.037434912											
ENSG00000072954	TMEM38A	152	4.199188958											
ENSG00000242349	NPPA-AS1	9	0.503938822											
ENSG00000272727	RP11-142A22.4	0	0											
ENSG00000260838	RP11-531A24.3	0	0											
ENSG00000260837	RP11-434B12.1	3	0.189090901											
ENSG00000138002	IFT172	236	1.774989088											
ENSG00000260835	RP11-468I15.1	0	0											
ENSG00000260834	RP11-256I9.2	0	0											
ENSG00000260832	CTD-3253I12.1	0	0											
ENSG00000260830	RP11-524O1.4	0	0											
ENSG00000185176	AQP12B	0	0											
ENSG00000185177	ZNF479	0	0											
ENSG00000217950	AC073869.20	5	0.251733874											
ENSG00000275562	RP11-3K24.3	1	0.158343431											
ENSG00000229500	RPL17P1	0	0											
ENSG00000238288	RP11-100G15.4	0	0											
ENSG00000229502	RP11-52J3.2	1	0.096031639											
ENSG00000261129	RP11-361D14.2	0	0											
ENSG00000229505	RP4-682E18.1	0	0											
ENSG00000261122	FLJ26245	0	0											
ENSG00000106617	PRKAG2	209	1.665326759											
ENSG00000238283	TBC1D3P1	1	0.057800496											
ENSG00000106615	RHEB	550	10.38464346											
ENSG00000213246	SUPT4H1	444	7.610985228											
ENSG00000238284	LINC01448	0	0											
ENSG00000106610	STAG3L4	83	2.699912203											
ENSG00000238286	SLC35E1P1	6	0.679764281											
ENSG00000280277	RP1-72A23.4	0	0											
ENSG00000280276	RP11-314C9.1	6	0.301651946											
ENSG00000008853	RHOBTB2	831	6.915338754											
ENSG00000280274	RP11-556H2.1	0	0											
ENSG00000280273	AF131216.1	4	0.249531173											
ENSG00000150768	DLAT	440	6.453950434											
ENSG00000280270	RP11-560F18.1	0	0											
ENSG00000150764	DIXDC1	306	1.977111023											
ENSG00000124074	ENKD1	84	1.70755806											
ENSG00000150760	DOCK1	1233	13.57700462											
ENSG00000182993	C12orf60	71	1.160182402											
ENSG00000280278	FLJ30679	4	0.197734551											
ENSG00000151418	ATP6V1G3	2	0.127641414											
ENSG00000280211	RP11-2C24.3	48	1.877802705											
ENSG00000151414	NEK7	1152	16.31804207											
ENSG00000151413	NUBPL	136	1.015227947											
