gene_id	gene_name	BT-474_count	BT-474_FPKM											
ENSG00000233836	RP11-255H23.2	67	1.561818703											
ENSG00000269881	AC004754.3	9	0.380017588											
ENSG00000269883	RP11-463C8.7	0	0											
ENSG00000269885	VN1R79P	0	0											
ENSG00000233835	RP1-92C4.2	0	0											
ENSG00000269887	RP11-477H21.2	5	0.662033894											
ENSG00000269886	RP11-266J6.2	0	0											
ENSG00000269889	RP11-816J6.3	0	0											
ENSG00000269888	RP11-3P17.5	12	4.580385463											
ENSG00000175155	YPEL2	743	7.154527721											
ENSG00000273536	RP11-74M13.6	0	0											
ENSG00000139351	SYCP3	15	0.256358048											
ENSG00000139350	NEDD1	449	4.582211544											
ENSG00000265393	CTD-2517M22.17	6	1.680378099											
ENSG00000139352	ASCL1	7	0.268073153											
ENSG00000139354	GAS2L3	119	0.877687906											
ENSG00000265399	RP13-270P17.2	8	0.427606096											
ENSG00000131165	CHMP1A	833	8.363141466											
ENSG00000230918	AC008063.2	0	0											
ENSG00000064607	SUGP2	893	4.355052795											
ENSG00000230916	RP11-10B2.1	1	0.135492183											
ENSG00000230911	PPIHP1	3	0.556924775											
ENSG00000230910	RP3-525N10.2	0	0											
ENSG00000230913	NPM1P51	0	0											
ENSG00000064601	CTSA	595	5.176044556											
ENSG00000143919	CAMKMT	71	1.24882775											
ENSG00000102595	UGGT2	249	2.072408175											
ENSG00000111218	PRMT8	4	0.044641028											
ENSG00000180747	SMG1P3	180	1.919317665											
ENSG00000180745	CLRN3	1	0.082212705											
ENSG00000111215	PRR4	31	0.470069437											
ENSG00000142065	ZFP14	196	2.318138243											
ENSG00000188512	RP1-273G13.2	1	0.302584779											
ENSG00000188511	C22orf34	1	0.010561953											
ENSG00000188517	COL25A1	3	0.025757834											
ENSG00000170677	SOCS6	634	6.407350352											
ENSG00000263567	RP11-805L22.3	0	0											
ENSG00000263563	UBBP4	14	0.617017536											
ENSG00000281613	RP11-506B6.7	0	0											
ENSG00000213958	KRT18P29	2	0.149425887											
ENSG00000213959	RP5-1100H13.3	0	0											
ENSG00000213956	RP11-269M20.1	0	0											
ENSG00000213954	ATP5HP3	0	0											
ENSG00000213950	RPS10P2	1	0.191718696											
ENSG00000109610	SOD3	116	4.635368558											
ENSG00000259994	RP11-305E6.4	29	0.847059826											
ENSG00000110921	MVK	596	4.707193884											
ENSG00000109618	SEPSECS	223	2.148410475											
ENSG00000232626	RP11-175B9.2	1	0.057961466											
ENSG00000232621	C4BPAP2	0	0											
ENSG00000118271	TTR	0	0											
ENSG00000183421	RIPK4	185	4.010317487											
ENSG00000118276	B4GALT6	40	0.375696292											
ENSG00000232620	TSPY17P	0	0											
ENSG00000137825	ITPKA	10	0.348403753											
ENSG00000149328	GLB1L2	6	0.058462975											
ENSG00000232623	AP000266.7	0	0											
ENSG00000141744	PNMT	178	6.626181531											
ENSG00000219622	RP11-291C6.1	0	0											
ENSG00000219626	FAM228B	22	0.237230216											
ENSG00000219627	CYCSP17	0	0											
ENSG00000213488	CTB-85P21.1	0	0											
ENSG00000213489	RP13-147D17.1	0	0											
ENSG00000187944	C2orf66	0	0											
ENSG00000213480	RP11-364P2.2	0	0											
ENSG00000137821	LRRC49	32	0.164338798											
ENSG00000264930	RP11-846F4.10	0	0											
ENSG00000213483	NDUFAF4P2	0	0											
ENSG00000214456	PLIN5	2	0.029577035											
ENSG00000264937	AC100830.5	0	0											
ENSG00000213486	AC108039.1	0	0											
ENSG00000214455	RCN1P2	126	13.03584821											
ENSG00000188386	PPP3R2	0	0											
ENSG00000105063	PPP6R1	1592	19.16902813											
ENSG00000214073	RPL21P17	0	0											
ENSG00000070413	DGCR2	1322	10.94423245											
ENSG00000254818	RP11-529A4.4	0	0											
ENSG00000127515	OR7A10	0	0											
ENSG00000152910	CNTNAP4	1	0.010965501											
ENSG00000175482	POLD4	339	3.394126857											
ENSG00000146360	GPR6	0	0											
ENSG00000234500	GS1-124K5.10	5	0.664823363											
ENSG00000187513	GJA4	2	0.070616411											
ENSG00000242428	C3orf67-AS1	0	0											
ENSG00000133477	FAM83F	5	0.027722063											
ENSG00000227067	DPPA3P1	0	0											
ENSG00000133475	GGT2	3	0.087637036											
ENSG00000227061	AC079779.7	0	0											
ENSG00000227060	LINC00629	3	0.195883886											
ENSG00000164512	ANKRD55	1	0.020168023											
ENSG00000234506	LINC01506	0	0											
ENSG00000242423	RPL12P36	0	0											
ENSG00000172273	HINFP	152	0.956657827											
ENSG00000135638	EMX1	1	0.01104994											
ENSG00000172270	BSG	3669	35.64514521											
ENSG00000234504	RP11-285G1.2	0	0											
ENSG00000118898	PPL	1098	7.148714424											
ENSG00000235843	RP13-16H11.5	1	0.195276363											
ENSG00000249506	ZEB2P1	3	0.139026743											
ENSG00000118894	EEF2KMT	218	3.010506574											
ENSG00000223982	SNRPD2P2	0	0											
ENSG00000186377	CYP4X1	95	3.208404429											
ENSG00000186376	ZNF75D	173	1.468396431											
ENSG00000223986	RP11-528A4.3	0	0											
ENSG00000223987	RP11-445P17.5	0	0											
ENSG00000223984	HNRNPRP1	10	0.558473744											
ENSG00000223985	AC093326.1	3	0.556924775											
ENSG00000215507	RBMY2DP	0	0											
ENSG00000215506	TPTE2P4	0	0											
ENSG00000223989	RP11-84A14.5	0	0											
ENSG00000258026	RP11-543H12.1	0	0											
ENSG00000259538	UBE2Q2P11	0	0											
ENSG00000259539	CTD-2651B20.1	0	0											
ENSG00000259536	RP11-111A22.1	2	0.069374349											
ENSG00000259534	RP11-522B15.7	0	0											
ENSG00000259535	RPL21P12	0	0											
ENSG00000259532	RP11-138H8.2	0	0											
ENSG00000115446	UNC50	206	4.685485703											
ENSG00000259530	RP11-259A24.1	0	0											
ENSG00000259531	RP11-295H24.3	5	0.303043684											
ENSG00000242393	AC010141.4	0	0											
ENSG00000242390	RPL6P9	0	0											
ENSG00000242391	RP4-631H13.2	0	0											
ENSG00000242396	RP11-67L3.5	8	1.317026777											
ENSG00000229419	RALGAPA1P	440	6.683679448											
ENSG00000242398	RN7SL800P	0	0											
ENSG00000242399	RPS20P23	0	0											
ENSG00000235845	RP11-272D20.2	0	0											
ENSG00000279998	CH507-210P18.1	1	0.058752504											
ENSG00000113845	TIMMDC1	655	9.735544237											
ENSG00000279999	AL353997.3	0	0											
ENSG00000108255	CRYBA1	2	0.172582132											
ENSG00000108256	NUFIP2	3142	26.14608235											
ENSG00000254468	RP11-304M2.6	0	0											
ENSG00000218173	RP11-427E4.1	0	0											
ENSG00000218175	AC016739.2	618	169.5741158											
ENSG00000254466	OR4D10	1	0.092489293											
ENSG00000227197	AC009518.8	0	0											
ENSG00000232759	AC002480.3	0	0											
ENSG00000104731	KLHDC4	575	2.638639336											
ENSG00000104738	MCM4	2446	19.77715195											
ENSG00000223362	CDY15P	0	0											
ENSG00000223360	AC096559.2	0	0											
ENSG00000223361	FTH1P10	4	0.25584135											
ENSG00000260136	CTD-2270L9.4	13	0.827046123											
ENSG00000260137	RP11-258F22.2	0	0											
ENSG00000260134	C1QL1P1	0	0											
ENSG00000260135	RP11-212I21.2	0	0											
ENSG00000260132	LA16c-312E8.2	4	0.999063848											
ENSG00000260133	CA5AP1	0	0											
ENSG00000223368	RP11-401G5.1	0	0											
ENSG00000260131	LINC00556	0	0											
ENSG00000244400	RPS4XP12	0	0											
ENSG00000218283	MORF4L1P1	1062	103.965259											
ENSG00000196455	PIK3R4	640	8.052327754											
ENSG00000196456	ZNF775	28	0.600501101											
ENSG00000125207	PIWIL1	1	0.014736119											
ENSG00000196453	ZNF777	522	15.2846283											
ENSG00000234807	LINC01135	0	0											
ENSG00000234806	RP11-9E13.4	0	0											
ENSG00000234805	AC090505.5	0	0											
ENSG00000234803	FAM197Y2	0	0											
ENSG00000196458	ZNF605	328	1.765416614											
ENSG00000234801	MORF4	20	1.949867625											
ENSG00000234800	PCMTD1P3	0	0											
ENSG00000197324	LRP10	1291	12.60444045											
ENSG00000104880	ARHGEF18	572	5.44369752											
ENSG00000104883	PEX11G	18	0.578607424											
ENSG00000224287	MSL3P1	103	2.785869567											
ENSG00000197320	AC060834.2	48	2.23618766											
ENSG00000104884	ERCC2	593	6.347398717											
ENSG00000197322	C17orf102	1	0.02369503											
ENSG00000197323	TRIM33	590	5.031299711											
ENSG00000124159	MATN4	2	0.0589056											
ENSG00000104888	SLC17A7	0	0											
ENSG00000197329	PELI1	96	1.785084787											
ENSG00000236539	HNRNPA1P54	1	0.009749746											
ENSG00000236538	ZNF863P	0	0											
ENSG00000226859	RP11-48F14.2	0	0											
ENSG00000169836	TACR3	4	0.072956686											
ENSG00000226853	AC010894.3	2	0.130297728											
ENSG00000236530	AC097711.1	1	0.059527992											
ENSG00000226851	AC004112.4	1	0.111553635											
ENSG00000236532	AL035610.2	10	0.192596744											
ENSG00000226857	DUTP3	0	0											
ENSG00000226856	AC093901.1	2	0.114049759											
ENSG00000226855	RPSAP17	6	0.643225139											
ENSG00000236536	AC003986.7	0	0											
ENSG00000140030	GPR65	0	0											
ENSG00000019144	PHLDB1	100	0.263669104											
ENSG00000278283	RP5-884M20.4	0	0											
ENSG00000076513	ANKRD13A	904	7.001902457											
ENSG00000249360	CTD-2233C11.3	0	0											
ENSG00000224719	AC009237.6	0	0											
ENSG00000185055	EFCAB10	8	0.175298703											
ENSG00000185056	C5orf47	1	0.025708207											
ENSG00000107282	APBA1	40	0.324643598											
ENSG00000185053	SGCZ	0	0											
ENSG00000185052	SLC24A3	610	9.452559189											
ENSG00000217835	RP6-159A1.2	4	0.41701013											
ENSG00000218823	PAPOLB	0	0											
ENSG00000231019	RP11-545P6.2	0	0											
ENSG00000213109	RP11-55K22.2	0	0											
ENSG00000213108	BTF3L4P3	13	2.58538788											
ENSG00000279413	AC112497.1	34	5.036900874											
ENSG00000213104	NPM1P46	3	0.328360272											
ENSG00000213107	AHCYP5	0	0											
ENSG00000275348	RP11-592P9.3	0	0											
ENSG00000213100	KRT18P68	1	0.094709036											
ENSG00000261259	RP11-19N8.2	0	0											
ENSG00000106771	TMEM245	733	5.423600831											
ENSG00000106772	PRUNE2	149	0.425915957											
ENSG00000242444	RP11-320N7.1	0	0											
ENSG00000279412	RP11-394B2.5	10	0.325968662											
ENSG00000103056	SMPD3	46	0.351745616											
ENSG00000261976	RP11-506D12.5	0	0											
ENSG00000151532	VTI1A	155	1.327523931											
ENSG00000103051	COG4	1454	12.35131613											
ENSG00000275342	SGK223	541	7.53144349											
ENSG00000232905	RP11-534I8.1	1	0.10011526											
ENSG00000246898	LINC00920	22	0.970025181											
ENSG00000179242	CDH4	4	0.045017857											
ENSG00000152133	GPATCH11	155	3.429100726											
ENSG00000152137	HSPB8	1897	57.11822312											
ENSG00000238076	MRPL48P1	0	0											
ENSG00000238077	NMNAT1P3	0	0											
ENSG00000102908	NFAT5	609	1.483519995											
ENSG00000238075	RPSAP32	0	0											
ENSG00000238072	RP11-305M3.2	47	17.24505538											
ENSG00000238073	RBMY2HP	0	0											
ENSG00000106483	SFRP4	0	0											
ENSG00000102900	NUP93	1041	6.598351187											
ENSG00000102901	CENPT	431	1.996412922											
ENSG00000102904	TSNAXIP1	4	0.04104555											
ENSG00000106484	MEST	1071	11.62953767											
ENSG00000280404	AC005086.3	1	0.444643361											
ENSG00000280405	RP11-143E21.4	0	0											
ENSG00000280406	RP11-379L18.2	0	0											
ENSG00000280407	RP13-516M14.8	48	0.821093843											
ENSG00000280400	RP11-20G6.1	0	0											
ENSG00000280401	RP11-104F15.9	6	0.328685068											
ENSG00000280402	RP11-20I23.10	11	0.66368517											
ENSG00000280403	AL137860.1	0	0											
ENSG00000018236	CNTN1	129	1.046788337											
ENSG00000258795	RP11-1082A3.1	0	0											
ENSG00000225036	RP11-414B7.1	0	0											
ENSG00000225037	EIF1AX-AS1	1	0.250553005											
ENSG00000225030	RP4-784A16.3	1	0.399616186											
ENSG00000225031	EIF4BP7	604	31.53762619											
ENSG00000225032	RP11-228B15.4	29	1.114172442											
ENSG00000282317	RP11-173A6.3	0	0											
ENSG00000225039	LINC01058	0	0											
ENSG00000140015	KCNH5	1	0.00687493											
ENSG00000276789	RP11-1081L13.5	0	0											
ENSG00000267868	RP11-120K24.3	7	0.510930481											
ENSG00000267361	LOC100421166	0	0											
ENSG00000178802	MPI	274	1.281090842											
ENSG00000178803	ADORA2A-AS1	6	0.125740048											
ENSG00000227896	RP11-77P6.2	31	0.959661052											
ENSG00000271454	RP11-290L7.5	0	0											
ENSG00000143079	CTTNBP2NL	269	3.015380941											
ENSG00000251366	DBIP2	0	0											
ENSG00000227892	OR5P4P	0	0											
ENSG00000251364	CTD-2516F10.2	61	0.513661088											
ENSG00000266265	KLF14	1	0.033501605											
ENSG00000251369	ZNF550	163	1.508939214											
ENSG00000178809	TRIM73	30	0.359758609											
ENSG00000266261	RP11-640I15.1	4	0.663126442											
ENSG00000247271	ZBED5-AS1	26	1.159344918											
ENSG00000092020	PPP2R3C	168	1.717098536											
ENSG00000242650	RN7SL292P	0	0											
ENSG00000200538	U3	0	0											
ENSG00000185942	NKAIN3	0	0											
ENSG00000185940	KRTAP5-5	0	0											
ENSG00000185947	ZNF267	204	1.974810195											
ENSG00000185946	RNPC3	398	4.058242653											
ENSG00000204628	GNB2L1	7640	45.84441832											
ENSG00000230194	AC000081.2	0	0											
ENSG00000204620	RP11-1148L6.9	3	0.517361813											
ENSG00000204622	HLA-J	6	0.257115345											
ENSG00000204623	ZNRD1-AS1	121	0.449652464											
ENSG00000204624	PTCHD2	37	0.487896823											
ENSG00000204625	HCG9	1	0.135298623											
ENSG00000230196	DDX43P3	0	0											
ENSG00000276527	RP11-442J21.2	0	0											
ENSG00000230192	AC073387.2	0	0											
ENSG00000279104	RP11-138B9.1	0	0											
ENSG00000279107	RP11-823P9.4	0	0											
ENSG00000279106	RP11-426C22.1	1	0.077439931											
ENSG00000279100	AC009120.9	0	0											
ENSG00000114455	HHLA2	0	0											
ENSG00000250728	AC010468.3	0	0											
ENSG00000279109	AC008641.1	0	0											
ENSG00000279108	CTC-490E21.11	56	2.818300756											
ENSG00000204193	TXNDC8	1	0.040665108											
ENSG00000204196	RPL12P16	2820	536.0555285											
ENSG00000204194	RPL12P1	74	14.06671202											
ENSG00000204195	AWAT1	0	0											
ENSG00000247853	RP5-940J5.6	27	1.163933651											
ENSG00000229840	ISCA1P2	0	0											
ENSG00000229224	AC105398.3	0	0											
ENSG00000228543	GS1-519E5.1	0	0											
ENSG00000261786	RP4-555D20.2	0	0											
ENSG00000228541	AC093159.1	0	0											
ENSG00000213708	SLC16A14P1	0	0											
ENSG00000228547	OR7E26P	0	0											
ENSG00000228546	CTA-313A17.3	1	0.253232717											
ENSG00000228544	CCDC183-AS1	60	2.38049829											
ENSG00000228549	RP11-108M9.3	0	0											
ENSG00000228548	ITPKB-AS1	0	0											
ENSG00000239840	RPL23AP72	0	0											
ENSG00000281460	RP5-991B18.2	0	0											
ENSG00000142303	ADAMTS10	0	0											
ENSG00000233802	TRIM49D2	1	0.03623146											
ENSG00000233803	TSPY4	0	0											
ENSG00000233800	RP11-295G24.4	0	0											
ENSG00000011083	SLC6A7	1	0.01861054											
ENSG00000226079	RP3-399L15.2	0	0											
ENSG00000233807	RP11-268G12.2	0	0											
ENSG00000233805	RP11-449J3.3	0	0											
ENSG00000226075	PHKG1P1	0	0											
ENSG00000226074	PRSS44	2	0.128441383											
ENSG00000226070	RP11-552E20.4	0	0											
ENSG00000226072	AC016772.4	0	0											
ENSG00000213703	RP5-849H19.2	0	0											
ENSG00000201665	RN7SKP6	0	0											
ENSG00000241042	RP11-145M4.1	0	0											
ENSG00000163518	FCRL4	1	0.019191294											
ENSG00000163519	TRAT1	0	0											
ENSG00000183475	ASB7	247	2.758967314											
ENSG00000183474	GTF2H2C	57	0.535576452											
ENSG00000163516	ANKZF1	544	2.794695141											
ENSG00000163517	HDAC11	339	2.238679417											
ENSG00000163510	CWC22	243	6.728166946											
ENSG00000183470	FLJ40288	0	0											
ENSG00000163512	AZI2	214	1.607297474											
ENSG00000163513	TGFBR2	176	2.137128917											
ENSG00000205572	SERF1B	5	0.074333265											
ENSG00000205571	SMN2	42	0.693764706											
ENSG00000187545	PRAMEF10	0	0											
ENSG00000127540	UQCR11	534	17.37749704											
ENSG00000106070	GRB10	1089	5.681785069											
ENSG00000205579	DYNLL1P1	1	0.352078201											
ENSG00000205578	POM121B	13	0.494830973											
ENSG00000156232	WHAMM	192	3.459408698											
ENSG00000196878	LAMB3	81	1.233574553											
ENSG00000156234	CXCL13	0	0											
ENSG00000254456	RP11-405K6.1	0	0											
ENSG00000254457	OR5D2P	0	0											
ENSG00000254454	RCC2P6	4	0.243188952											
ENSG00000254455	HIGD1AP10	3	1.00720438											
ENSG00000254452	RP11-867G23.4	3	0.304428333											
ENSG00000254453	NAV2-AS2	0	0											
ENSG00000254450	ALG9-IT1	0	0											
ENSG00000254451	RP11-560G2.1	0	0											
ENSG00000254458	RP11-867G23.13	0	0											
ENSG00000254459	RP11-91P24.7	0	0											
ENSG00000125945	ZNF436	432	5.289097834											
ENSG00000125944	HNRNPR	2010	11.43559982											
ENSG00000278276	RP3-324O17.8	2	0.582531074											
ENSG00000090316	MAEA	998	4.703330307											
ENSG00000278272	HIST1H3C	1	0.230435611											
ENSG00000278273	RP11-763B22.11	4	0.321430559											
ENSG00000223120	RN7SKP181	0	0											
ENSG00000227251	TRIM60P9Y	0	0											
ENSG00000143190	POU2F1	694	1.6338626											
ENSG00000267638	RP11-546M21.6	0	0											
ENSG00000008394	MGST1	3158	28.11024105											
ENSG00000143196	DPT	0	0											
ENSG00000130414	NDUFA10	1451	10.12823557											
ENSG00000130413	STK33	2	0.014326341											
ENSG00000050628	PTGER3	59	0.416188924											
ENSG00000246095	LINC01096	1	0.058139371											
ENSG00000267099	NTF6G	0	0											
ENSG00000237503	RP5-998N21.3	0	0											
ENSG00000164898	C7orf55	59	2.200652229											
ENSG00000227309	AC140076.1	0	0											
ENSG00000242989	RN7SL332P	0	0											
ENSG00000227304	RP11-791G16.2	4	0.148488313											
ENSG00000227305	RP11-340I6.3	0	0											
ENSG00000164896	FASTK	934	5.978982032											
ENSG00000164897	TMUB1	498	8.920196148											
ENSG00000227300	KRT16P2	0	0											
ENSG00000227301	RP11-384P7.5	0	0											
ENSG00000227302	SSXP9	1	0.324346014											
ENSG00000164893	SLC7A13	3	0.082375764											
ENSG00000044446	PHKA2	881	7.071391742											
ENSG00000155622	XAGE2	0	0											
ENSG00000155621	C9orf85	90	1.306933403											
