gene_id	gene_name	HBL-100_count	HBL-100_FPKM											
ENSG00000266604	RP11-856M7.6	3	0.192272591											
ENSG00000266605	LONRF2P1	4	0.572108175											
ENSG00000266602	RP11-476K15.1	0	0											
ENSG00000226229	RPLP0P1	0	0											
ENSG00000266601	RP11-6N17.3	7	1.996557295											
ENSG00000211642	IGLV10-54	0	0											
ENSG00000148814	LRRC27	53	0.353962092											
ENSG00000225497	KCNMA1-AS2	0	0											
ENSG00000187754	SSX7	0	0											
ENSG00000139641	ESYT1	1787	21.06558218											
ENSG00000135119	RNFT2	25	0.215714248											
ENSG00000139644	TMBIM6	9876	47.77426587											
ENSG00000162676	GFI1	95	1.89018178											
ENSG00000135116	HRK	11	0.140510021											
ENSG00000135114	OASL	401	6.977426195											
ENSG00000187758	ADH1A	0	0											
ENSG00000135111	TBX3	926	8.023344067											
ENSG00000271034	RP11-963H1.1	0	0											
ENSG00000186481	ANKRD20A5P	55	0.715824251											
ENSG00000186480	INSIG1	301	3.561440466											
ENSG00000186487	MYT1L	1	0.004869558											
ENSG00000185668	POU3F1	10	0.321907228											
ENSG00000165029	ABCA1	23	0.183939042											
ENSG00000185666	SYN3	1	0.012815968											
ENSG00000211648	IGLV1-47	0	0											
ENSG00000185664	PMEL	13	0.128608313											
ENSG00000165025	SYK	1	0.016940334											
ENSG00000185662	SMIM23	0	0											
ENSG00000165023	DIRAS2	0	0											
ENSG00000211649	IGLV7-46	0	0											
ENSG00000115598	IL1RL2	2	0.059732457											
ENSG00000250711	PRELID3BP7	0	0											
ENSG00000186594	MIR22HG	111	1.103571899											
ENSG00000101363	MANBAL	466	14.48384311											
ENSG00000115590	IL1R2	3	0.062186211											
ENSG00000101361	NOP56	2346	15.68658062											
ENSG00000115592	PRKAG3	2	0.044089555											
ENSG00000101367	MAPRE1	4053	147.6319575											
ENSG00000115594	IL1R1	936	6.816230195											
ENSG00000101365	IDH3B	1095	17.8991257											
ENSG00000115596	WNT6	14	0.633628097											
ENSG00000250788	TUBB8P4	0	0											
ENSG00000176125	UFSP1	28	2.685921512											
ENSG00000187288	CIDEC	0	0											
ENSG00000275222	Metazoa_SRP	0	0											
ENSG00000250782	RP11-432M8.13	0	0											
ENSG00000109436	TBC1D9	375	5.972470256											
ENSG00000230651	RGPD4-AS1	0	0											
ENSG00000250786	SNHG18	303	10.96164934											
ENSG00000250787	HMGN1P17	1	0.324048483											
ENSG00000261898	RP11-314A20.5	0	0											
ENSG00000258557	AE000659.41	0	0											
ENSG00000258556	CTD-2568P8.1	0	0											
ENSG00000258555	SPECC1L-ADORA2A	246	3.565498474											
ENSG00000258554	RP11-973D8.4	0	0											
ENSG00000258553	RP11-16B13.1	1	0.167122907											
ENSG00000258552	RP11-463C8.5	0	0											
ENSG00000258551	CRAT37	0	0											
ENSG00000180257	ZNF816	35	0.464254411											
ENSG00000180259	PRNT	0	0											
ENSG00000258559	AC005519.4	0	0											
ENSG00000258558	RP11-159L20.2	9	1.999839126											
ENSG00000229781	AC013444.1	4	0.200718624											
ENSG00000185591	SP1	665	6.404896204											
ENSG00000185594	SPATA8	0	0											
ENSG00000224417	RP11-503C24.6	0	0											
ENSG00000185596	WASH3P	295	6.947345174											
ENSG00000183506	PI4KAP2	184	1.013610091											
ENSG00000230343	AC018892.8	0	0											
ENSG00000027644	INSRR	3	0.056200438											
ENSG00000183508	FAM46C	54	0.89712676											
ENSG00000278518	RP11-108K14.12	1	0.076170759											
ENSG00000257062	RP11-125O5.2	0	0											
ENSG00000257060	RP11-266O8.1	0	0											
ENSG00000229521	MYCBP2-AS2	0	0											
ENSG00000116819	TFAP2E	16	0.698343099											
ENSG00000257067	AP000797.4	0	0											
ENSG00000257065	RP3-468K18.5	4	0.501533151											
ENSG00000116815	CD58	319	12.16702153											
ENSG00000224730	AC009892.10	0	0											
ENSG00000257069	RP11-783K16.10	4	0.127474403											
ENSG00000184388	PABPC1L2B	0	0											
ENSG00000224731	AC016716.2	0	0											
ENSG00000273762	VN1R76P	0	0											
ENSG00000238265	LINC00317	0	0											
ENSG00000229525	AC053503.4	13	0.777283533											
ENSG00000050165	DKK3	1330	13.62422437											
ENSG00000218359	SUMO2P13	0	0											
ENSG00000218358	RAET1K	20	0.71647593											
ENSG00000217120	RP1-76C18.1	0	0											
ENSG00000218351	RPS3AP23	0	0											
ENSG00000218350	LYPLA1P3	20	2.749411948											
ENSG00000218357	LL22NC03-75H12.2	1	0.065972604											
ENSG00000217128	FNIP1	555	3.89244177											
ENSG00000251620	STPG2-AS1	0	0											
ENSG00000174937	OR5M3	0	0											
ENSG00000278513	RP11-123C21.3	0	0											
ENSG00000138207	RBP4	10	0.377189361											
ENSG00000156170	NDUFAF6	113	1.154819775											
ENSG00000055609	KMT2C	1076	3.316826528											
ENSG00000156171	DRAM2	256	4.326762178											
ENSG00000228998	RP11-697E2.7	1	0.162575344											
ENSG00000282955	RABL6	408	17.77555379											
ENSG00000282950	RP11-174O3.6	0	0											
ENSG00000282951	CTC-490E21.14	0	0											
ENSG00000282952	RP11-17G2.1	0	0											
ENSG00000126953	TIMM8A	233	7.822089549											
ENSG00000126952	NXF5	0	0											
ENSG00000228992	RPL5P32	0	0											
ENSG00000126950	TMEM35	0	0											
ENSG00000228995	MTND1P9	0	0											
ENSG00000186153	WWOX	77	0.810409312											
ENSG00000186152	LILRP1	2	0.139477467											
ENSG00000223118	RN7SKP102	1	0.303473976											
ENSG00000164087	POC1A	483	12.56742948											
ENSG00000164086	DUSP7	615	9.182585187											
ENSG00000242178	MTND4P17	0	0											
ENSG00000164082	GRM2	0	0											
ENSG00000164081	TEX264	405	3.533809634											
ENSG00000164080	RAD54L2	489	2.982880256											
ENSG00000242173	ARHGDIG	35	0.967319792											
ENSG00000242170	RN7SL329P	0	0											
ENSG00000008735	MAPK8IP2	33	0.449008885											
ENSG00000164089	ETNPPL	0	0											
ENSG00000164088	PPM1M	117	1.62953037											
ENSG00000182674	KCNB2	0	0											
ENSG00000182676	PPP1R27	10	0.361217638											
ENSG00000182670	TTC3	3299	14.49122586											
ENSG00000100181	TPTEP1	0	0											
ENSG00000280250	RP11-6L6.6	0	0											
ENSG00000272824	RP6-74O6.6	2	0.432317037											
ENSG00000262814	MRPL12	915	53.24147658											
ENSG00000197249	SERPINA1	1090	8.812949746											
ENSG00000262810	RP11-667K14.5	0	0											
ENSG00000256331	NIFKP3	0	0											
ENSG00000182974	RP11-294C11.1	0	0											
ENSG00000256339	RP11-233G1.4	0	0											
ENSG00000150783	TEX12	0	0											
ENSG00000150782	IL18	44	0.81582677											
ENSG00000101166	PRELID3B	831	18.908493											
ENSG00000104044	OCA2	0	0											
ENSG00000254863	RP11-831A10.2	0	0											
ENSG00000251814	RN7SKP18	0	0											
ENSG00000254861	RP11-945A11.2	0	0											
ENSG00000254860	TMEM9B-AS1	21	1.445558794											
ENSG00000203531	AC016712.1	0	0											
ENSG00000251810	RN7SKP132	0	0											
ENSG00000254865	RP11-748C4.1	0	0											
ENSG00000254864	CTD-2516F10.4	0	0											
ENSG00000280088	RP11-135F9.3	47	2.566016744											
ENSG00000280089	CMB9-52H4.1	0	0											
ENSG00000280080	U51561.1	0	0											
ENSG00000280081	MGC39584	0	0											
ENSG00000280083	RP11-317J9.1	6	0.29352401											
ENSG00000104953	TLE6	45	0.630879702											
ENSG00000280085	RP11-678K21.1	0	0											
ENSG00000280086	RP11-544P1.3	0	0											
ENSG00000280087	CTB-129P6.7	1	0.017088721											
ENSG00000222041	LINC00152	252	3.859733622											
ENSG00000228339	AMD1P1	0	0											
ENSG00000228334	AC024028.1	0	0											
ENSG00000228335	AC073063.10	2	0.314800874											
ENSG00000228336	OR9H1P	0	0											
ENSG00000282849	RP11-121P12.1	6	0.89851472											
ENSG00000228330	RP11-730A19.5	0	0											
ENSG00000228331	RPL17P43	1	0.163130209											
ENSG00000268297	CLEC4GP1	0	0											
ENSG00000197245	FAM110D	6	0.200578163											
ENSG00000096746	HNRNPH3	1833	14.36682388											
ENSG00000106554	CHCHD3	784	10.79807306											
ENSG00000163882	POLR2H	778	7.89684271											
ENSG00000155833	CYLC2	0	0											
ENSG00000163884	KLF15	1	0.030629382											
ENSG00000163885	CFAP100	0	0											
ENSG00000163888	CAMK2N2	225	15.78364929											
ENSG00000270234	RP11-575N15.1	0	0											
ENSG00000140259	MFAP1	496	16.31876727											
ENSG00000140254	DUOXA1	8	0.077810905											
ENSG00000160505	NLRP4	0	0											
ENSG00000237275	RP11-552J9.11	0	0											
ENSG00000177363	LRRN4CL	2	0.07392036											
ENSG00000237276	ANO7P1	14	0.5913302											
ENSG00000237271	AC009498.1	0	0											
ENSG00000237273	RSL24D1P8	0	0											
ENSG00000240159	RP11-162O12.1	0	0											
ENSG00000240156	COX6CP6	0	0											
ENSG00000084444	FAM234B	184	1.975730886											
ENSG00000177369	FLJ40194	0	0											
ENSG00000240152	RP11-16N2.1	0	0											
ENSG00000237278	RLIMP2	0	0											
ENSG00000280623	PCAT14	0	0											
ENSG00000124440	HIF3A	1	0.007584442											
ENSG00000124444	ZNF576	89	0.92418221											
ENSG00000124449	IRGC	0	0											
ENSG00000233541	RPL31P47	0	0											
ENSG00000254025	BRIX1P1	0	0											
ENSG00000166908	PIP4K2C	541	7.004898403											
ENSG00000166900	STX3	304	2.825969079											
ENSG00000226247	SUPT4H1P1	1	0.281159713											
ENSG00000166902	MRPL16	291	9.206361295											
ENSG00000233545	CYCSP33	0	0											
ENSG00000169100	SLC25A6	5037	169.3362364											
ENSG00000173457	PPP1R14B	947	38.46932425											
ENSG00000169105	CHST14	792	13.65401829											
ENSG00000196507	TCEAL3	541	11.96507993											
ENSG00000163263	C1orf189	6	1.481272329											
ENSG00000174106	LEMD3	481	5.696853468											
ENSG00000125356	NDUFA1	338	42.15893004											
ENSG00000257884	RP11-597A11.4	1	0.042149163											
ENSG00000257885	PHBP18	0	0											
ENSG00000257886	RP11-61E11.1	0	0											
ENSG00000260725	AC005307.1	4	0.243419274											
ENSG00000257883	RP11-497G19.1	0	0											
ENSG00000196503	ARL9	1	0.075989112											
ENSG00000243806	RPL7P18	0	0											
ENSG00000125351	UPF3B	426	8.647047185											
ENSG00000255011	RP11-529A4.10	0	0											
ENSG00000255010	RP11-113K21.3	0	0											
ENSG00000255012	OR5M1	0	0											
ENSG00000255015	RP11-716H6.1	0	0											
ENSG00000255014	ARL6IP1P3	1	0.170704112											
ENSG00000255016	RP11-481A20.8	0	0											
ENSG00000255019	OR5D15P	0	0											
ENSG00000273059	XXyac-YX155B6.7	0	0											
ENSG00000260724	VN1R69P	0	0											
ENSG00000235262	KDM5C-IT1	0	0											
ENSG00000225258	AC009478.1	0	0											
ENSG00000241288	RP11-379B18.5	33	0.236938483											
ENSG00000128917	DLL4	7	0.116890369											
ENSG00000254021	RP11-778D12.2	0	0											
ENSG00000225254	ARMC8P1	1	0.0741616											
ENSG00000128918	ALDH1A2	0	0											
ENSG00000225256	TRAPPC2P5	0	0											
ENSG00000241286	RPL29P25	0	0											
ENSG00000276122	RP11-143E21.3	0	0											
ENSG00000225251	RPL5P25	0	0											
ENSG00000276121	CTD-2008A1.3	0	0											
ENSG00000157152	SYN2	1	0.010342346											
ENSG00000157150	TIMP4	3	0.173744505											
ENSG00000272829	XXbac-B135H6.18	6	1.451271877											
ENSG00000134551	PRH2	0	0											
ENSG00000184144	CNTN2	3	0.02231829											
ENSG00000184140	OR4F6	2	0.19340499											
ENSG00000250159	RP11-381K20.2	64	3.312457556											
ENSG00000008083	JARID2	367	4.342892314											
ENSG00000172482	AGXT	0	0											
ENSG00000166016	ABTB2	343	6.416977282											
ENSG00000172717	FAM71D	0	0											
ENSG00000166012	TAF1D	387	1.775617476											
ENSG00000166013	TRIM53BP	0	0											
ENSG00000244101	HMGN1P10	0	0											
ENSG00000162009	SSTR5	18	1.262670465											
ENSG00000244104	RN7SL659P	0	0											
ENSG00000244107	RN7SL250P	0	0											
ENSG00000126545	CSN1S1	1	0.049762781											
ENSG00000206474	OR10C1	0	0											
ENSG00000122043	LINC00544	0	0											
ENSG00000122042	UBL3	199	4.336960912											
ENSG00000249251	PGAM1P8	2	0.408299424											
ENSG00000126549	STATH	0	0											
ENSG00000166787	SAA3P	0	0											
ENSG00000228793	RP1-223B1.1	0	0											
ENSG00000255909	PDCD5P1	1	0.309366675											
ENSG00000255900	RP11-407A16.8	0	0											
ENSG00000105379	ETFB	661	8.543615001											
ENSG00000231940	RPS7P3	1	0.164817763											
ENSG00000270409	RP11-44D5.1	0	0											
ENSG00000204379	XAGE1A	0	0											
ENSG00000175854	SWI5	246	6.840444104											
ENSG00000254052	IGHVIII-67-4	0	0											
ENSG00000270402	CTC-412M14.5	0	0											
ENSG00000204370	SDHD	296	4.881921919											
ENSG00000204371	EHMT2	1291	12.24408854											
ENSG00000254056	IGHV3-71	0	0											
ENSG00000254057	RP3-388N13.3	8	1.447607049											
ENSG00000254054	RP11-156K13.3	0	0											
ENSG00000254055	RP11-17A4.4	0	0											
ENSG00000278678	CYCSP41	0	0											
ENSG00000059122	FLYWCH1	1635	8.242174892											
ENSG00000158125	XDH	35	0.547482731											
ENSG00000241400	RP11-764I5.1	0	0											
ENSG00000158122	AAED1	267	7.820417396											
ENSG00000137726	FXYD6	0	0											
ENSG00000137727	ARHGAP20	31	0.223688261											
ENSG00000278673	AC136352.6	6	0.347215258											
ENSG00000278674	RP11-49K24.9	0	0											
ENSG00000137720	C11orf1	82	1.619043981											
ENSG00000278677	HIST1H2AM	109	26.49934305											
ENSG00000272934	RP11-392E22.10	0	0											
ENSG00000272937	OR6U2P	0	0											
ENSG00000272936	RP11-700J17.2	0	0											
ENSG00000272931	RP5-943J3.2	21	2.886957708											
ENSG00000272933	RP11-47A8.5	235	16.64399628											
ENSG00000123094	RASSF8	495	2.758960789											
ENSG00000129744	ART1	1	0.061833313											
ENSG00000213468	FIRRE	8	0.261043894											
ENSG00000137462	TLR2	2	0.045496222											
ENSG00000129749	CHRNA10	9	0.218035199											
ENSG00000154710	RABGEF1	672	4.067488918											
ENSG00000232354	VIPR1-AS1	0	0											
ENSG00000125895	TMEM74B	10	0.289960744											
ENSG00000232352	SEMA3B-AS1	4	1.130675328											
ENSG00000205396	LINC00661	0	0											
ENSG00000125899	C20orf187	0	0											
ENSG00000125898	FAM110A	168	3.059153874											
ENSG00000232359	AC104777.1	0	0											
ENSG00000232358	RP5-955M13.4	0	0											
ENSG00000234213	FHP1	2	0.271812419											
ENSG00000234210	AC006372.4	0	0											
ENSG00000234211	RP11-25K21.1	0	0											
ENSG00000130182	ZSCAN10	0	0											
ENSG00000260577	RP11-615I2.2	0	0											
ENSG00000234219	CDCA4P4	0	0											
ENSG00000271655	BNIP3P35	0	0											
ENSG00000253439	CDC42P5	1	0.172864923											
ENSG00000253438	PCAT1	0	0											
ENSG00000170298	LGALS9B	0	0											
ENSG00000129295	LRRC6	1	0.017643836											
ENSG00000096088	PGC	1	0.041347017											
ENSG00000170293	CMTM8	23	1.363225643											
ENSG00000253430	RP11-14I17.2	0	0											
ENSG00000253433	NCRNA00250	2	0.368177515											
ENSG00000170290	SLN	0	0											
ENSG00000253435	IGKV2-4	0	0											
ENSG00000253434	RP11-1101K5.1	0	0											
ENSG00000240902	APOOP2	0	0											
ENSG00000205029	OR5D16	0	0											
ENSG00000257501	RP11-1016B18.1	0	0											
ENSG00000257500	RP11-1020M18.10	1	0.151978223											
ENSG00000257503	CYB5AP5	0	0											
ENSG00000205022	PABPN1L	3	0.169531894											
ENSG00000205025	OR5G5P	0	0											
ENSG00000257504	RP11-536C10.7	0	0											
ENSG00000257507	RP11-956E11.1	0	0											
ENSG00000257506	RP11-231C14.5	0	0											
ENSG00000087157	PGS1	347	3.485091058											
ENSG00000022355	GABRA1	0	0											
ENSG00000087152	ATXN7L3	536	7.458692507											
ENSG00000260578	CTD-2541J13.1	9	0.270759076											
ENSG00000234940	AC023128.1	0	0											
ENSG00000170374	SP7	20	0.221264625											
ENSG00000138136	LBX1	1	0.032963553											
ENSG00000170379	TCAF2	17	0.188517566											
ENSG00000274892	CTB-167G5.7	0	0											
ENSG00000274893	RP11-15E1.5	0	0											
ENSG00000274895	RP11-478J18.2	0	0											
ENSG00000274897	PANO1	53	3.01415577											
ENSG00000274898	AC001226.7	0	0											
ENSG00000274899	RP11-566H16.1	0	0											
ENSG00000213500	LAP3P2	0	0											
ENSG00000276940	PLCE1P1	0	0											
ENSG00000273329	RP11-448A19.1	72	0.971217446											
ENSG00000273328	RP11-141M3.6	1	0.021880133											
ENSG00000276945	CTC-436P18.5	0	0											
ENSG00000170439	METTL7B	15	0.498671961											
ENSG00000276949	RP11-118M12.1	0	0											
ENSG00000273321	RP11-621L6.3	6	1.020022049											
ENSG00000273320	RP11-22N19.2	53	5.978490783											
ENSG00000273327	OR6L2P	4	0.413154877											
ENSG00000273325	RP1-90G24.11	0	0											
ENSG00000170430	MGMT	30	0.754875416											
ENSG00000174950	CD164L2	0	0											
ENSG00000174951	FUT1	51	0.885462032											
ENSG00000174953	DHX36	867	5.956880551											
ENSG00000174957	OR5J2	1	0.101804369											
ENSG00000178605	GTPBP6	535	14.11651282											
ENSG00000178607	ERN1	333	2.584362142											
ENSG00000081870	HSPB11	467	11.12691472											
ENSG00000178602	OTOS	1	0.094835618											
ENSG00000198400	NTRK1	17	0.217817802											
ENSG00000128165	ADM2	232	4.607394934											
ENSG00000198406	BZW1P2	1045	120.875523											
ENSG00000231199	MTND5P19	0	0											
ENSG00000171522	PTGER4	50	0.739734861											
ENSG00000231194	FARP1-AS1	0	0											
ENSG00000231195	IFNA11P	0	0											
ENSG00000231192	OR5H1	0	0											
ENSG00000120370	GORAB	175	3.075247857											
ENSG00000252322	RN7SKP244	0	0											
ENSG00000230249	RP13-824C8.2	0	0											
ENSG00000230248	RP1-128O3.4	0	0											
ENSG00000254437	RP11-170L9.1	0	0											
ENSG00000206043	C18orf63	0	0											
ENSG00000230245	RP11-475I24.7	0	0											
ENSG00000230244	RAD23BP2	0	0											
ENSG00000230247	HNRNPH3P1	0	0											
ENSG00000230246	SPATA31C1	2	0.03316857											
ENSG00000230241	RP11-38O23.3	0	0											
ENSG00000230240	RP11-241I20.1	0	0											
ENSG00000230243	FKBP1AP3	0	0											
ENSG00000176555	OR4S1	0	0											
ENSG00000243346	RN7SL601P	0	0											
ENSG00000243347	RP11-501O2.4	0	0											
ENSG00000243345	RP11-458K10.3	0	0											
ENSG00000215070	XRCC6P5	0	0											
ENSG00000271088	RP11-497J7.4	0	0											
ENSG00000136802	LRRC8A	1017	9.829833048											
ENSG00000197860	SGTB	258	4.210123095											
ENSG00000136807	CDK9	595	13.94029458											
ENSG00000277867	AC138649.1	0	0											
ENSG00000277862	PRAMEF34P	2	0.132055377											
ENSG00000075089	ACTR6	249	3.04535841											
