"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","symbol","entrez","genename"
"ENSG00000128886",144.218724219531,-3.40269720354441,0.888914603588126,-3.82792361584491,0.000129228845170721,0.00224638795870264,"TRUE","ENSG00000128886","80237","elongation factor for RNA polymerase II 3"
"ENSG00000143369",258.115675940559,3.40253923624356,1.45959143694682,2.33115867229327,0.0197449944485857,0.131414168363318,"FALSE","ENSG00000143369","1893","extracellular matrix protein 1"
"ENSG00000197046",14.6512053910004,-3.40015569002773,1.54103135905232,-2.20641563849726,0.027354911057342,0.167460323177137,"FALSE","ENSG00000197046","284266","sialic acid binding Ig like lectin 15"
"ENSG00000166173",278.11153640856,3.39962940494474,0.704076711090576,4.82849290623305,1.37570233851207e-06,4.03860029165992e-05,"TRUE","ENSG00000166173","55323","La ribonucleoprotein 6, translational regulator"
"ENSG00000102890",173.362715037337,-3.39917411408607,0.927376319192935,-3.66536652245365,0.000246984603267323,0.00390224432921245,"TRUE","ENSG00000102890","79767","engulfment and cell motility 3"
"ENSG00000172164",122.430716625428,3.39217728792177,1.37204456949558,2.47235211110444,NA,NA,NA,"ENSG00000172164","6641","syntrophin beta 1"
"ENSG00000160588",169.752427612366,-3.39201094596983,1.08555299962901,-3.12468478934612,0.00177995683274634,0.0200060476141075,"TRUE","ENSG00000160588","196264","myelin protein zero like 3"
"ENSG00000145198",80.0159005041254,-3.39195241532264,1.19798466264868,-2.83138217130695,0.00463473065462197,0.0432368873068957,"TRUE","ENSG00000145198","90113","von Willebrand factor A domain containing 5B2"
"ENSG00000142185",104.437863477864,-3.39186110607093,1.67849085338134,-2.02078021410601,0.0433025218954449,0.228875022873249,"FALSE","ENSG00000142185","7226","transient receptor potential cation channel subfamily M member 2"
"ENSG00000111912",836.250864214759,3.3900009994683,0.747159305445155,4.53718634669021,5.70097287890794e-06,0.000143524342702582,"TRUE","ENSG00000111912","135112","nuclear receptor coactivator 7"
"ENSG00000205517",218.662052145872,-3.38979369846513,1.76975839436108,-1.91539913542205,0.0554416213302808,0.269585586992098,"FALSE","ENSG00000205517","57139","ral guanine nucleotide dissociation stimulator like 3"
"ENSG00000076344",40.7617794479874,-3.38627789871229,1.26884516249681,-2.66878733418413,0.00761256338689019,0.0637875071819661,"FALSE","ENSG00000076344","8786","regulator of G protein signaling 11"
"ENSG00000187678",152.227607319499,3.38574555349933,0.855764884777002,3.9563969189757,7.60886984301936e-05,0.00143398588556657,"TRUE","ENSG00000187678","81848","sprouty RTK signaling antagonist 4"
"ENSG00000183067",11.1914093826941,-3.37952103273876,1.36147288040392,-2.48225365439238,0.0130554304160796,0.0960257501300081,"FALSE","ENSG00000183067","150084","immunoglobulin superfamily member 5"
"ENSG00000025708",209.686064752406,3.37916255560595,1.0194257191281,3.3147707500416,0.000917183101943573,0.0116853859240034,"TRUE","ENSG00000025708","1890","thymidine phosphorylase"
"ENSG00000100097",4740.97164016991,3.37825444486629,1.33953704643294,2.5219567117328,0.0116704068837216,0.08852854628375,"FALSE","ENSG00000100097","3956","galectin 1"
"ENSG00000029153",169.610631303687,3.378121592428,0.571745805057774,5.90843266805717,3.4537792343191e-09,1.70576061478489e-07,"TRUE","ENSG00000029153","56938","aryl hydrocarbon receptor nuclear translocator like 2"
"ENSG00000233622",22.0628446382565,-3.37749978742852,1.06163953024487,-3.18139979833786,0.00146565214069979,0.0171391103053676,"TRUE","ENSG00000233622","171523","cytochrome P450 family 2 subfamily T member 1, pseudogene"
"ENSG00000128298",52.7236032979255,3.37625180390291,1.05834097232519,3.19013615856263,0.00142205777703831,0.016714132424111,"TRUE","ENSG00000128298","80115","BAR/IMD domain containing adaptor protein 2 like 2"
"ENSG00000108786",178.293547755696,-3.37549653293119,1.22012570388134,-2.76651538623717,NA,NA,NA,"ENSG00000108786","3292","hydroxysteroid 17-beta dehydrogenase 1"
"ENSG00000119699",395.776742764562,-3.37514677073524,0.691224649785656,-4.88285070820587,1.04563037839601e-06,3.16364420072537e-05,"TRUE","ENSG00000119699","7043","transforming growth factor beta 3"
"ENSG00000280604",25.5564405305325,3.37498577328581,1.33900856416925,2.52051096878512,0.0117184585923558,0.0887579416702022,"FALSE","ENSG00000280604",NA,NA
"ENSG00000154930",641.045677748996,-3.36953564535337,1.22873124004515,-2.74228857828142,0.00610127130098371,0.0536120082083299,"FALSE","ENSG00000154930","84532","acyl-CoA synthetase short chain family member 1"
"ENSG00000131378",391.123871154369,3.36712456195073,1.16363356363709,2.8936296332209,0.0038081705771869,0.0369634684000707,"TRUE","ENSG00000131378","23180","raftlin, lipid raft linker 1"
"ENSG00000261071",10.0820279811505,3.36326508722038,2.27634938284987,1.47748193337955,0.139546497661614,0.462182404089511,"FALSE","ENSG00000261071",NA,NA
"ENSG00000253125",43.9478242822648,-3.36248709393757,0.893500722511346,-3.76327294340254,0.000167703992256134,0.00279096673732904,"TRUE","ENSG00000253125",NA,NA
"ENSG00000185634",30.773891571022,3.36030769801485,1.23827701588683,2.71369625286008,0.00665371436226072,0.057415054540119,"FALSE","ENSG00000185634","399694","SHC adaptor protein 4"
"ENSG00000182197",1720.01127806801,3.35946697422169,0.428078600218255,7.84778069379986,4.23463863170404e-15,5.87669850442763e-13,"TRUE","ENSG00000182197","2131","exostosin glycosyltransferase 1"
"ENSG00000135905",533.583716268069,3.35813610550977,1.00619616986356,3.33745665714981,0.000845489076618228,0.0109463782379131,"TRUE","ENSG00000135905","55619","dedicator of cytokinesis 10"
"ENSG00000110876",7.43357895179412,3.35681264762318,1.70973566395158,1.96335183174739,0.0496053066668187,0.250059145737606,"FALSE","ENSG00000110876","6404","selectin P ligand"
"ENSG00000123405",39.1211867060069,3.35609654078436,1.06561444706665,3.14944729777527,0.001635796101552,0.0187113679409136,"TRUE","ENSG00000123405","4778","nuclear factor, erythroid 2"
"ENSG00000128203",61.8857615598326,3.35551287855156,0.733827682400519,4.57261692223836,4.81670281561983e-06,0.000123862287411774,"TRUE","ENSG00000128203","57168","aspartate beta-hydroxylase domain containing 2"
"ENSG00000196427",60.2924506310765,-3.35486139051592,1.66653487054204,-2.01307602368066,0.0441066321459822,0.231443303008387,"FALSE","ENSG00000196427","148545","NBPF member 4"
"ENSG00000241697",58.8881421251921,3.35393549515114,0.956831561809834,3.50525173815046,0.000456175726193978,0.00658084432495643,"TRUE","ENSG00000241697","8577","transmembrane protein with EGF like and two follistatin like domains 1"
"ENSG00000263818",25.7061886111104,-3.351265785761,1.08664996104429,-3.08403433111098,0.00204214028416191,0.0226347324433312,"TRUE","ENSG00000263818","100131347","RDM1 pseudogene 5"
"ENSG00000248905",345.122014650257,-3.34774946472589,0.690881122433864,-4.84562301099255,1.26214980169211e-06,3.75780487056984e-05,"TRUE","ENSG00000248905","342184","formin 1"
"ENSG00000164932",76.5759705326993,3.34575260534926,1.84674508166618,1.81170245886381,NA,NA,NA,"ENSG00000164932","115908","collagen triple helix repeat containing 1"
"ENSG00000187372",112.529573752645,-3.34496348429322,1.54752705842517,-2.16148949776504,0.0306575473505389,0.180695519519217,"FALSE","ENSG00000187372","56123","protocadherin beta 13"
"ENSG00000244693",9.83506911639741,-3.34281278715157,1.10254019362765,-3.03191920482539,0.00243004237660736,0.025990618845854,"TRUE","ENSG00000244693","100142659","CTAGE family member 8"
"ENSG00000184730",17.9475169968186,-3.34136021226572,1.35764269835663,-2.46114844230394,0.0138493051960725,0.100456817646846,"FALSE","ENSG00000184730","55911","apolipoprotein B receptor"
"ENSG00000245248",10.3383181393061,3.34014077423576,1.2707759556789,2.62842616694877,0.00857809746317677,0.0696871855837756,"FALSE","ENSG00000245248",NA,NA
"ENSG00000135519",61.4852927796729,3.33978726938048,1.23071592120604,2.71369469739828,0.0066537456011834,0.057415054540119,"FALSE","ENSG00000135519","23416","potassium voltage-gated channel subfamily H member 3"
"ENSG00000267787",10.4128054101111,3.33137669345229,1.09605668641836,3.03942007264096,0.00237034089545126,0.0255145925105241,"TRUE","ENSG00000267787",NA,NA
"ENSG00000253276",869.781294142491,3.33031994608503,0.954841619096473,3.48782445117586,0.000486967693334038,0.00695928638848099,"TRUE","ENSG00000253276","168455","coiled-coil domain containing 71 like"
"ENSG00000279662",41.3334366466721,-3.32947025324793,1.06002997869666,-3.14092084201394,0.00168417545871188,0.0191214836394117,"TRUE","ENSG00000279662",NA,NA
"ENSG00000272079",28.4317720436844,-3.32344401252694,1.33757675086169,-2.48467537312227,0.0129669620802632,0.0955843842193938,"FALSE","ENSG00000272079",NA,NA
"ENSG00000171867",2145.73720485228,3.32341201925991,0.527614400230314,6.2989410785778,2.99685874497783e-10,1.82330623353869e-08,"TRUE","ENSG00000171867","5621","prion protein"
"ENSG00000115461",16121.1920737602,-3.32276104838991,1.51917009005838,-2.18722121382881,0.028726378969695,0.173079783157201,"FALSE","ENSG00000115461","3488","insulin like growth factor binding protein 5"
"ENSG00000128596",57.965752043218,3.32250296590853,1.13062158561295,2.93865163038373,0.00329643366981096,0.0330667348766223,"TRUE","ENSG00000128596","64753","coiled-coil domain containing 136"
"ENSG00000110799",31.9025935400581,-3.31346998158533,1.27056279804015,-2.60787580645078,0.00911060025123048,0.0733210429760489,"FALSE","ENSG00000110799","7450","von Willebrand factor"
"ENSG00000187172",21.9714306550388,-3.31099258955661,1.47955060259954,-2.23783666725509,0.0252317083115078,0.157975706922759,"FALSE","ENSG00000187172",NA,NA
"ENSG00000155093",71.7912386350879,-3.30738960094314,1.66490801668492,-1.98652992705786,NA,NA,NA,"ENSG00000155093","5799","protein tyrosine phosphatase receptor type N2"
"ENSG00000136425",52.3328019877814,3.30313850833622,1.13525535739605,2.90959957758991,0.00361892082431367,0.0354544448552364,"TRUE","ENSG00000136425","10518","calcium and integrin binding family member 2"
"ENSG00000150672",46.9928192401334,-3.3017554151341,1.20840337152288,-2.73232886711753,0.00628883327370122,0.0550871613625409,"FALSE","ENSG00000150672","1740","discs large MAGUK scaffold protein 2"
"ENSG00000165105",387.599469021581,-3.29971123353642,0.825948828496183,-3.99505528634777,6.4679157902139e-05,0.00123983152910128,"TRUE","ENSG00000165105","158158","RAS and EF-hand domain containing"
"ENSG00000127955",354.413142455075,3.29908782135633,0.8603117715316,3.83475843354209,0.000125687759644251,0.00219163952227026,"TRUE","ENSG00000127955","2770","G protein subunit alpha i1"
"ENSG00000004139",389.813841611953,3.29849841236195,0.424434998640932,7.7715042890524,7.75594524587479e-15,1.02821900170707e-12,"TRUE","ENSG00000004139","23098","sterile alpha and TIR motif containing 1"
"ENSG00000113580",1291.69235308673,3.29768112398485,0.654804596321829,5.03613007988734,4.75037802679028e-07,1.54889995778373e-05,"TRUE","ENSG00000113580","2908","nuclear receptor subfamily 3 group C member 1"
"ENSG00000138678",202.354242946127,3.29539624045213,0.655315544787559,5.02871672534555,4.93773212323505e-07,1.60376011244416e-05,"TRUE","ENSG00000138678","84803","glycerol-3-phosphate acyltransferase 3"
"ENSG00000108511",163.804201719684,3.2945504293,2.77702634419885,1.1863590837668,0.235480522808795,0.598928394554912,"FALSE","ENSG00000108511","3216","homeobox B6"
"ENSG00000197380",25.091046472595,3.29403965536262,0.939109640807607,3.50761989039943,0.000452134571303273,0.00653992799890501,"TRUE","ENSG00000197380","147906","dishevelled binding antagonist of beta catenin 3"
"ENSG00000180834",300.955849532517,-3.29399945119987,1.12479624186237,-2.92852992266926,NA,NA,NA,"ENSG00000180834","79929","MAP6 domain containing 1"
"ENSG00000149573",276.316069302544,-3.29354966931434,1.42335308615925,-2.31393721019821,0.0206711666303652,0.135802124435482,"FALSE","ENSG00000149573","10205","myelin protein zero like 2"
"ENSG00000115226",28.639193939231,3.2932915216351,0.977939787119836,3.36758107708684,0.000758307258130951,0.0100027458590219,"TRUE","ENSG00000115226","64838","fibronectin type III domain containing 4"
"ENSG00000143816",84.6915427674422,-3.29273233101123,0.764341807590864,-4.30793173722842,1.64788222466348e-05,0.000368458566132478,"TRUE","ENSG00000143816","7483","Wnt family member 9A"
"ENSG00000138639",105.719788029916,3.29241681014488,1.3911270897998,2.36672611315384,0.0179462080878,0.122900785567022,"FALSE","ENSG00000138639","83478","Rho GTPase activating protein 24"
"ENSG00000168461",943.304175557299,3.29188122761409,1.06407065628285,3.09366789524459,0.00197698655001204,0.0219705877880888,"TRUE","ENSG00000168461","11031","RAB31, member RAS oncogene family"
"ENSG00000122863",632.290982326541,3.2907060489268,1.14457481949557,2.87504669234035,0.00403967753357162,0.0387738694707094,"TRUE","ENSG00000122863","9469","carbohydrate sulfotransferase 3"
"ENSG00000170577",64.6434003169997,3.28963000417284,1.49285846353291,2.20357795767711,0.0275540388690133,0.168132634058979,"FALSE","ENSG00000170577","10736","SIX homeobox 2"
"ENSG00000198053",443.190206245702,3.28858780803879,0.860600559052991,3.82127082471055,0.000132765755631166,0.00229598616741352,"TRUE","ENSG00000198053","140885","signal regulatory protein alpha"
"ENSG00000159314",244.753279326904,-3.28800645808156,0.964263291765443,-3.40986376455505,0.000649953374440642,0.00882297256556771,"TRUE","ENSG00000159314","201176","Rho GTPase activating protein 27"
"ENSG00000280132",10.7567715021565,3.28796459640034,1.82724464013067,1.79941126885189,0.0719536483286056,0.315386495101526,"FALSE","ENSG00000280132",NA,NA
"ENSG00000120217",49.8699106101246,3.28547081286443,1.0030067091031,3.2756219704675,0.00105429578144225,0.0130462304804556,"TRUE","ENSG00000120217","29126","CD274 molecule"
"ENSG00000136237",102.864340801295,-3.28110460206743,1.18462427519636,-2.76974283810244,0.00561005670166019,0.0502653565403449,"FALSE","ENSG00000136237","9771","Rap guanine nucleotide exchange factor 5"
"ENSG00000157680",8.35291449805686,3.27733369747229,1.43488287894413,2.28404265293342,0.0223690243428727,0.14379941522943,"FALSE","ENSG00000157680","9162","diacylglycerol kinase iota"
"ENSG00000147889",1376.74780629721,3.27636353920178,2.64575918537201,1.2383453329072,0.215588041431834,0.57376660692539,"FALSE","ENSG00000147889","1029","cyclin dependent kinase inhibitor 2A"
"ENSG00000185615",12.6653429436631,-3.27614655856762,1.20587066062435,-2.7168308057776,0.00659102918124281,0.0569910206032077,"FALSE","ENSG00000185615","64714","protein disulfide isomerase family A member 2"
"ENSG00000158458",20.2361245358291,3.27573558991495,1.53632158313393,2.13219395332115,0.0329909053506358,0.190634302356461,"FALSE","ENSG00000158458","9542","neuregulin 2"
"ENSG00000263968",9.55377846452241,-3.27467993968586,1.20875103070811,-2.70914345178882,0.006745716633854,0.0579407026678652,"FALSE","ENSG00000263968","106479362","RNA, 7SL, cytoplasmic 381, pseudogene"
"ENSG00000152580",35.4817320650305,3.27315212509755,1.03540367515187,3.1612328637113,0.00157102848049162,0.0180937655997362,"TRUE","ENSG00000152580","285313","immunoglobulin superfamily member 10"
"ENSG00000254973",14.2114921892166,-3.27294775691994,1.02901708927501,-3.18065442355857,0.00146942800484633,0.0171709360176615,"TRUE","ENSG00000254973",NA,NA
"ENSG00000165072",18.6037178823302,3.27107719879578,1.44768113830592,2.25952878174789,0.0238505120398686,0.151531516524205,"FALSE","ENSG00000165072","256691","MAM domain containing 2"
"ENSG00000111863",6.52912510622102,3.27092847157547,1.40035436732675,2.33578624660528,0.0195023847781991,0.130264138900366,"FALSE","ENSG00000111863","84830","androgen dependent TFPI regulating protein"
"ENSG00000148346",40.2867297642246,-3.26808800337153,1.12177811524295,-2.91331053705192,0.00357618774124925,0.0350972206610505,"TRUE","ENSG00000148346","3934","lipocalin 2"
"ENSG00000092964",971.468635302064,3.26673848475301,0.839088020437138,3.89320119604514,9.89300367807473e-05,0.00178934619740132,"TRUE","ENSG00000092964","1808","dihydropyrimidinase like 2"
"ENSG00000159921",366.931116698233,3.26628276009824,0.642894697276023,5.08058749580241,3.76269378896126e-07,1.25747977160663e-05,"TRUE","ENSG00000159921","10020","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase"
"ENSG00000178935",268.794280013075,-3.26487977866491,0.678518596043847,-4.81177641659497,1.49594653216443e-06,4.3460093716445e-05,"TRUE","ENSG00000178935","79818","zinc finger protein 552"
"ENSG00000186777",30.1249789735248,-3.26416538541161,1.30548945450527,-2.50033837818215,0.0124074732789167,0.0923148403801834,"FALSE","ENSG00000186777","654254","zinc finger protein 732"
"ENSG00000279289",6.37310027938349,3.26359253070625,1.63455043428473,1.99663005940491,0.0458653849602133,0.238001095257077,"FALSE","ENSG00000279289",NA,NA
