,MCF7_count,T47D_count,BT-474_count,BT-549_count,HBL-100_count,SUM-159159_count
ENSG00000259371,3,4,0,0,0,3
ENSG00000259372,0,0,0,0,0,0
ENSG00000259374,0,2,0,0,0,0
ENSG00000259375,0,0,0,0,0,0
ENSG00000259376,1,0,1,0,1,4
ENSG00000259377,1,2,0,0,0,0
ENSG00000139445,0,1,0,2,1,1
ENSG00000233974,2,3,6,0,6,4
ENSG00000267698,9,6,9,11,19,4
ENSG00000236861,0,4,5,2,1,2
ENSG00000226314,0,1,9,9,1,48
ENSG00000226317,0,0,0,0,0,0
ENSG00000165660,279,271,176,242,315,281
ENSG00000165661,801,702,427,924,1266,655
ENSG00000226312,3,2,1,2,14,12
ENSG00000226313,0,0,1,0,0,0
ENSG00000266736,3,0,0,0,0,0
ENSG00000226318,4,0,6,5,3,17
ENSG00000165669,320,564,214,241,277,355
ENSG00000153044,483,354,202,372,216,519
ENSG00000153046,520,296,349,409,293,341
ENSG00000153048,295,853,361,507,882,328
ENSG00000187005,0,0,0,0,0,0
ENSG00000180053,0,0,0,4,0,0
ENSG00000127804,312,527,342,815,453,154
ENSG00000162129,485,428,573,263,227,189
ENSG00000223920,0,0,0,0,0,0
ENSG00000223921,0,0,0,1,0,0
ENSG00000223922,7,1,3,1,0,4
ENSG00000223923,1,0,2,0,0,0
ENSG00000185716,186,177,94,124,395,178
ENSG00000223929,0,0,0,0,0,0
ENSG00000226240,0,0,0,0,0,0
ENSG00000185710,30,10,3,1,1,2
ENSG00000259598,0,0,0,0,0,0
ENSG00000259594,3,2,3,0,3,0
ENSG00000259595,0,1,1,2,0,2
ENSG00000259590,0,0,0,0,0,0
ENSG00000259591,0,0,0,0,0,0
ENSG00000259592,1,2,0,0,1,0
ENSG00000259593,0,0,0,0,0,0
ENSG00000213467,0,0,2,1,0,1
ENSG00000213465,504,576,984,601,374,915
ENSG00000213462,114,100,131,115,53,36
ENSG00000213463,749,853,943,328,536,437
ENSG00000223847,0,0,0,0,0,0
ENSG00000213461,0,0,0,0,0,0
ENSG00000257621,262,507,348,280,390,180
ENSG00000257622,0,3,5,0,0,2
ENSG00000257624,0,4,1,0,0,0
ENSG00000109501,715,804,543,454,610,349
ENSG00000165474,15,44,12,46,4,24
ENSG00000258427,241,137,61,122,118,52
ENSG00000258426,0,0,0,0,0,0
ENSG00000258425,0,0,0,0,0,0
ENSG00000258424,5,4,11,1,3,3
ENSG00000074319,1011,551,702,288,546,553
ENSG00000258422,0,0,0,0,0,0
ENSG00000258421,0,0,0,0,0,0
ENSG00000258420,0,0,1,0,0,0
ENSG00000074317,1,10,3,0,27,0
ENSG00000112739,1672,1500,1547,1113,1046,1218
ENSG00000258429,366,389,137,122,301,63
ENSG00000258428,1,1,1,2,1,0
ENSG00000204335,9,5,6,4,9,18
ENSG00000183655,223,304,227,134,94,102
ENSG00000183654,1,0,0,0,0,0
ENSG00000257900,2,6,2,0,0,0
ENSG00000055483,588,736,658,868,731,567
ENSG00000257193,1,1,0,0,0,0
ENSG00000257191,0,0,0,0,0,0
ENSG00000257194,4,3,6,0,0,1
ENSG00000257195,0,0,0,0,1,1
ENSG00000257198,0,0,1,0,0,0
ENSG00000257199,1,0,1,1,1,1
ENSG00000116922,221,197,162,166,235,108
ENSG00000001626,2,0,3,0,3,2
ENSG00000104177,637,990,666,287,16,46
ENSG00000175018,0,0,0,4,0,1
ENSG00000001629,1189,983,1301,587,969,1158
ENSG00000214335,0,0,1,0,2,1
ENSG00000240302,0,0,0,0,0,0
ENSG00000006071,27,4,38,1,36,1
ENSG00000107485,9335,7782,1701,1312,132,38
ENSG00000250656,1,4,1,3,1,2
ENSG00000218261,0,0,0,0,0,0
ENSG00000218265,0,0,1,0,1,0
ENSG00000236496,1,2,1,3,0,0
ENSG00000055732,140,287,33,101,5,2
ENSG00000264251,0,0,0,0,0,0
ENSG00000214330,1,0,0,0,0,0
ENSG00000181873,86,413,255,186,123,45
ENSG00000168959,1,1,2,0,1,0
ENSG00000168958,482,538,670,735,799,914
ENSG00000197568,68,48,22,49,25,25
ENSG00000242337,0,2,1,0,4,1
ENSG00000242338,27,15,27,34,11,11
ENSG00000242339,0,0,0,0,0,0
ENSG00000155052,0,1,2,1,1,5
ENSG00000168952,6,67,35,0,29,0
ENSG00000168955,0,1,1,1,0,1
ENSG00000197563,300,606,762,223,233,568
ENSG00000236497,0,0,0,0,0,0
ENSG00000197561,0,1,0,2,0,2
ENSG00000256577,1,3,0,0,0,0
ENSG00000256576,1,7,34,17,34,12
ENSG00000054282,129,228,625,152,235,197
ENSG00000256571,0,0,0,0,0,0
ENSG00000234424,5,3,5,7,1,3
ENSG00000186063,135,281,252,372,637,97
ENSG00000053770,547,878,1292,314,661,552
ENSG00000249425,0,0,9,0,0,0
ENSG00000229994,49,71,40,99,54,47
ENSG00000229992,0,0,0,1,6,0
ENSG00000229991,0,0,0,1,2,3
ENSG00000109182,2,1,1,0,0,1
ENSG00000125510,1,21,12,12,27,3
ENSG00000236494,0,0,0,0,0,0
ENSG00000187730,19,10,6,1,86,1
ENSG00000229999,0,0,0,0,0,0
ENSG00000250853,2,3,9,5,15,7
ENSG00000204941,1,2,0,27,20,0
ENSG00000250850,0,0,0,0,0,0
ENSG00000204947,57,56,109,6,33,30
ENSG00000204946,504,216,318,285,164,227
ENSG00000204949,3,0,0,0,0,0
ENSG00000205667,2,2,5,0,2,0
ENSG00000237640,0,0,1,0,0,0
ENSG00000258304,0,0,0,0,0,0
ENSG00000159882,43,42,55,43,122,68
ENSG00000182521,0,1,0,0,1,0
ENSG00000159885,23,25,37,51,45,23
ENSG00000159884,36,87,37,279,89,206
ENSG00000258302,5,4,10,5,13,6
ENSG00000197692,0,0,0,0,0,0
ENSG00000109184,518,595,401,614,439,648
ENSG00000197694,3408,4030,6959,3444,5805,4526
ENSG00000197696,123,82,62,122,55,8
ENSG00000111058,791,349,89,8,4,2
ENSG00000260198,0,0,0,0,5,0
ENSG00000258300,2,0,2,1,1,2
ENSG00000260194,0,2,0,0,0,0
ENSG00000260196,34,28,46,31,49,91
ENSG00000202395,0,0,0,0,0,0
ENSG00000202392,0,0,0,0,0,0
ENSG00000260192,0,0,0,0,0,0
ENSG00000260193,12,11,4,5,18,4
ENSG00000246523,9,31,11,0,0,0
ENSG00000204498,153,275,171,124,305,162
ENSG00000246526,3,11,13,0,3,0
ENSG00000246528,0,1,4,0,0,3
ENSG00000203446,0,0,0,2,0,0
ENSG00000203441,7,7,2,1,2,1
ENSG00000110801,524,381,375,486,473,454
ENSG00000007306,0,0,49,0,0,0
ENSG00000104827,0,1,0,0,2,0
ENSG00000104826,0,4,2,1,6,2
ENSG00000104825,312,255,312,351,378,181
ENSG00000104824,2840,3150,2938,3006,2977,2541
ENSG00000104823,1508,1199,1791,986,779,609
ENSG00000151379,0,0,0,0,0,0
ENSG00000107738,1,17,2,132,703,504
ENSG00000199856,0,0,0,0,0,0
ENSG00000107731,131,99,141,37,43,471
ENSG00000107736,4,2,3,1,71,1
ENSG00000233606,0,0,0,0,0,0
ENSG00000151376,3,60,2,15,0,0
ENSG00000237439,0,0,0,0,0,0
ENSG00000237438,16,171,0,22,3,43
ENSG00000237433,2,0,0,0,1,1
ENSG00000106460,519,480,568,102,945,729
ENSG00000106462,1179,782,1103,889,748,406
ENSG00000237437,8,1,9,3,2,2
ENSG00000237436,6,5,2,4,4,2
ENSG00000237435,0,0,0,1,0,1
ENSG00000237434,0,0,0,0,0,0
ENSG00000120948,1050,1168,2042,2255,1727,1662
ENSG00000120949,1,2,0,1,1,5
ENSG00000277011,0,2,0,0,2,0
ENSG00000277010,2,5,0,0,1,0
ENSG00000277013,67,259,10,0,0,0
ENSG00000120942,235,282,239,423,280,257
ENSG00000233603,0,0,0,0,0,0
ENSG00000009335,2856,1361,2294,2232,2114,2513
ENSG00000187823,0,1,0,0,0,0
ENSG00000187821,0,0,5,0,0,1
ENSG00000253585,0,0,0,1,0,0
ENSG00000160439,300,336,317,255,174,116
ENSG00000140505,2,2,132,0,0,0
ENSG00000140506,0,3,7,0,0,0
ENSG00000237385,0,0,1,0,0,0
ENSG00000237387,0,0,0,0,0,0
ENSG00000177291,0,0,3,0,0,0
ENSG00000237381,0,0,0,0,1,0
ENSG00000280719,0,0,0,0,0,0
ENSG00000177294,1,0,0,0,4,4
ENSG00000237382,0,0,2,0,0,0
ENSG00000240207,12,17,31,14,5,2
ENSG00000240204,34,12,20,12,10,11
ENSG00000240205,0,0,0,0,0,0
ENSG00000240202,0,0,0,0,0,0
ENSG00000237388,28,0,0,0,0,0
ENSG00000240201,0,0,0,0,0,0
ENSG00000205726,499,362,542,679,937,1165
ENSG00000244968,125,6,14,0,24,24
ENSG00000261515,0,0,0,0,0,0
ENSG00000261051,11,9,2,8,22,4
ENSG00000163312,74,103,81,127,59,120
ENSG00000275881,2,1,0,0,0,1
ENSG00000163319,189,260,213,328,247,240
ENSG00000095321,563,1161,5864,664,998,149
ENSG00000115539,449,183,266,236,314,140
ENSG00000179262,2186,1209,931,798,1403,1115
ENSG00000090104,1,0,1,0,0,0
ENSG00000255121,83,57,9,30,64,15
ENSG00000255120,1,2,2,0,0,0
ENSG00000255123,0,0,0,0,0,0
ENSG00000255122,1,0,0,0,0,1
ENSG00000276760,0,0,0,0,0,0
ENSG00000255124,1,0,0,0,0,0
ENSG00000255127,0,0,0,0,0,0
ENSG00000276763,11,2,2,4,0,1
ENSG00000255129,8,1,6,0,0,4
ENSG00000156486,10,14,3,14,0,0
ENSG00000276768,0,0,0,1,0,2
ENSG00000257435,0,0,0,0,0,0
ENSG00000261837,1,0,0,0,0,0
ENSG00000136213,386,331,220,232,453,564
ENSG00000261831,0,0,0,0,0,0
ENSG00000051596,576,710,856,564,1989,408
ENSG00000137166,866,383,1457,319,648,674
ENSG00000137161,676,410,405,488,482,427
ENSG00000214561,3,0,2,4,1,0
ENSG00000137168,722,893,524,397,706,429
ENSG00000225508,0,0,0,0,0,0
ENSG00000225509,0,0,0,0,0,1
ENSG00000128829,961,1555,1257,1008,1258,1525
ENSG00000225505,0,0,0,0,0,0
ENSG00000225506,7,2,2,0,9,5
ENSG00000225507,8,7,11,16,6,2
ENSG00000105376,72,84,3,284,49,58
ENSG00000225502,0,0,0,0,0,0
ENSG00000282625,0,0,0,0,0,0
ENSG00000157021,47,13,2,60,46,28
ENSG00000157020,2269,944,769,1392,3456,1052
ENSG00000261838,1,0,0,2,1,1
ENSG00000105371,0,0,0,0,0,0
ENSG00000250726,0,1,0,0,0,0
ENSG00000109452,1261,825,1129,372,85,671
ENSG00000184032,0,0,0,0,1,0
ENSG00000184033,2,0,0,0,1,0
ENSG00000179841,65,94,49,38,320,3
ENSG00000179840,0,0,0,0,1,0
ENSG00000273797,0,0,0,0,0,0
ENSG00000179846,2,9,19,0,19,0
ENSG00000267201,0,2,0,0,6,1
ENSG00000122390,1020,731,845,334,443,498
ENSG00000126432,1242,1608,2339,1166,757,1272
ENSG00000204130,332,402,188,230,520,359
ENSG00000204131,28,28,246,0,146,20
ENSG00000231154,39,17,7,6,28,6
ENSG00000204136,4,2,10,0,0,0
ENSG00000204138,650,661,652,1079,382,529
ENSG00000267207,0,0,2,0,0,0
ENSG00000239775,0,9,23,4,21,0
ENSG00000268191,0,0,0,0,0,0
ENSG00000268193,1,0,0,1,1,2
ENSG00000173991,4,8,196,13,1,1
ENSG00000268199,1,0,1,0,1,0
ENSG00000148483,1,0,0,46,5,3
ENSG00000173992,209,260,216,92,314,123
ENSG00000270359,0,0,0,0,0,0
ENSG00000270352,0,0,0,0,0,0
ENSG00000270350,0,0,1,0,0,0
ENSG00000270356,0,0,0,0,0,0
ENSG00000270354,0,0,0,0,0,0
ENSG00000148482,1,1,2,1,1,0
ENSG00000159147,382,671,425,432,737,323
ENSG00000130309,1036,1316,833,5424,4126,4454
ENSG00000272840,0,0,0,0,0,0
ENSG00000159140,3854,5661,4051,3677,5536,4123
ENSG00000272842,7,9,6,32,0,13
ENSG00000130305,539,845,727,155,395,366
ENSG00000130304,72,121,115,124,221,219
ENSG00000130307,3,8,23,2,5,2
ENSG00000272849,15,10,20,5,17,14
ENSG00000130300,1,3,0,0,9,0
ENSG00000130303,379,2368,0,2,4263,2424
ENSG00000279400,0,2,0,0,32,45
ENSG00000122971,101,153,34,28,236,77
ENSG00000122970,135,611,94,489,369,314
ENSG00000263914,0,0,0,0,0,0
ENSG00000145817,514,943,430,634,1576,1050
ENSG00000080986,798,505,651,799,499,388
ENSG00000253279,0,0,0,0,0,0
ENSG00000253278,0,0,0,0,0,0
ENSG00000253276,53,154,284,268,3373,1162
ENSG00000253275,0,0,0,0,0,0
ENSG00000253274,0,0,0,0,0,0
ENSG00000145819,26,91,240,144,385,234
ENSG00000253271,0,0,0,0,0,0
ENSG00000253270,0,0,0,0,1,0
ENSG00000154040,65,118,40,107,2,32
ENSG00000174173,472,631,434,775,198,226
ENSG00000232267,1,0,1,1,1,1
ENSG00000174171,0,1,0,0,0,0
ENSG00000232261,0,0,0,0,0,0
ENSG00000174177,359,261,155,98,495,199
ENSG00000232263,0,0,0,0,0,0
ENSG00000081059,28,87,10,136,250,46
ENSG00000205267,0,0,0,0,0,0
ENSG00000205266,0,0,0,1,2,0
ENSG00000279407,27,49,132,58,36,35
ENSG00000081052,10,11,26,5,3,29
ENSG00000232268,1,2,1,0,0,0
ENSG00000081051,0,1,0,2,93,3
ENSG00000120533,870,527,670,1058,551,395
ENSG00000234143,0,0,0,0,0,1
ENSG00000234141,0,4,3,0,0,1
ENSG00000234146,0,1,0,0,1,1
ENSG00000234147,0,0,0,1,43,52
ENSG00000234144,0,0,0,0,0,0
ENSG00000235042,0,0,0,0,0,0
ENSG00000120539,827,531,641,636,582,465
ENSG00000234149,0,0,0,0,0,0
ENSG00000158901,0,0,0,0,0,0
ENSG00000280069,0,6,4,5,0,8
ENSG00000072778,1849,1596,2662,2311,2578,1375
ENSG00000079785,2799,1558,1416,1126,1639,1538
ENSG00000006534,80,628,70,81,1360,339
ENSG00000006530,497,356,603,650,326,286
ENSG00000275936,5,2,7,4,0,1
ENSG00000232849,0,0,0,0,0,0
ENSG00000232848,2,0,1,1,2,1
ENSG00000198106,1,0,7,1,17,1
ENSG00000232841,0,0,0,0,0,1
ENSG00000232843,0,0,0,0,0,0
ENSG00000232842,10,7,25,8,7,7
ENSG00000232845,0,0,0,0,0,0
ENSG00000250090,8,4,0,1,8,5
ENSG00000232846,0,0,0,0,0,0
ENSG00000250091,16,13,128,2,7,16
ENSG00000270937,0,0,0,0,0,0
ENSG00000155313,379,587,304,376,300,568
ENSG00000131475,531,1232,485,469,429,406
ENSG00000131477,9,10,0,7,0,0
ENSG00000131470,144,345,117,179,375,133
ENSG00000131471,6,4,22,9,36,14
ENSG00000131473,4428,6532,3780,4954,3424,3611
ENSG00000250095,0,0,0,0,0,0
ENSG00000273079,1,2,3,8,1,6
ENSG00000170509,1,0,6,2,4,1
ENSG00000273073,3,1,1,0,0,8
ENSG00000273071,5,0,0,0,0,0
ENSG00000273077,0,0,1,0,0,0
ENSG00000170502,119,241,178,244,102,177
ENSG00000170500,1529,380,300,34,105,0
ENSG00000250099,0,0,0,0,0,0
ENSG00000225708,0,0,4,0,0,0
ENSG00000134538,0,4,1,0,1,1
ENSG00000134539,0,0,1,1,0,1
ENSG00000134532,1,11,3,0,0,59
ENSG00000134533,500,458,211,3,1,72
ENSG00000134531,11,90,144,4029,199,598
ENSG00000128050,2582,2879,3908,3833,2929,3384
ENSG00000262358,0,0,1,0,0,0
ENSG00000128052,0,3,2,1,0,3
ENSG00000171459,0,1,0,0,2,0
ENSG00000198574,0,1,1,2,16,0
ENSG00000241929,0,0,0,1,0,0
ENSG00000198576,17,0,22,7,21,0
ENSG00000171453,299,323,354,417,250,191
ENSG00000241926,0,0,0,0,0,0
ENSG00000171451,3,0,32,601,596,1189
ENSG00000171456,913,1968,1332,3790,1722,1249
ENSG00000131375,1378,1028,868,602,692,503
ENSG00000241923,17,19,5,20,14,17
ENSG00000188042,110,37,437,514,920,285
ENSG00000033627,526,974,581,486,653,617
ENSG00000068903,290,259,310,611,438,321
ENSG00000243276,0,0,0,0,0,5
ENSG00000215146,83,36,1,5,38,4
ENSG00000243274,0,0,0,0,0,0
ENSG00000243273,0,1,0,0,1,0
ENSG00000131370,1726,291,430,100,427,147
ENSG00000215149,0,0,0,0,0,0
ENSG00000243279,313,260,172,718,306,530
ENSG00000214812,1,2,0,1,0,1
ENSG00000105429,387,596,367,810,727,1522
ENSG00000214810,1,5,2,3,2,3
ENSG00000214814,4,1,3,2,1,94
ENSG00000214815,0,0,1,0,0,0
ENSG00000094804,1003,1607,860,1203,1283,835
ENSG00000105426,1040,703,1890,2093,3204,1595
ENSG00000105427,14,7,0,1,23,0
ENSG00000151631,1,0,0,0,0,0
ENSG00000039987,1,0,2,0,1,0
ENSG00000215493,67,36,54,13,48,35
ENSG00000215492,3270,2762,2208,3884,2849,3369
ENSG00000177889,1329,1348,1027,1284,1513,1173
ENSG00000177888,868,548,1093,286,257,244
ENSG00000232040,64,3,1,4,133,53
ENSG00000215498,0,1,1,0,0,0
ENSG00000177885,3975,2271,1565,1516,832,1441
ENSG00000065883,527,968,1354,588,739,623
ENSG00000065882,383,528,54,533,1207,617
ENSG00000173610,0,1,0,1,0,1
ENSG00000280104,0,0,0,0,0,0
ENSG00000105392,1,0,0,0,3,0
ENSG00000105393,693,690,1111,657,1118,711
ENSG00000173611,159,290,300,178,184,103
ENSG00000147509,15,12,0,38,82,37
ENSG00000105397,1196,647,1048,930,1172,941
ENSG00000233701,0,1,0,1,1,0
ENSG00000105398,0,0,0,1,2,0
ENSG00000199622,0,0,0,0,0,0
ENSG00000146678,0,0,0,58,1,0
ENSG00000157326,422,179,330,158,151,104
ENSG00000146674,10,6,320,9771,240,898
ENSG00000273920,5,2,0,2,0,3
ENSG00000003056,996,645,998,2129,1470,1377
ENSG00000146677,530,406,204,618,430,287
ENSG00000146670,850,1274,840,455,922,525
ENSG00000141905,577,728,694,635,1117,1236
ENSG00000227270,0,0,0,0,0,0
ENSG00000253155,0,0,0,0,0,0
ENSG00000184277,269,322,233,263,220,341
ENSG00000221461,0,0,0,0,0,0
ENSG00000236171,0,0,0,0,0,0
ENSG00000236173,0,0,0,0,0,0
ENSG00000236172,0,0,0,0,0,0
ENSG00000236175,0,0,0,0,0,0
ENSG00000236176,0,0,0,0,0,0
ENSG00000236179,0,0,0,0,0,0
ENSG00000229331,0,2,0,0,0,0
ENSG00000214360,0,1,0,1,0,0
ENSG00000234993,0,0,0,0,0,0
ENSG00000264204,43,6,3,4,1,21
ENSG00000214366,2,3,10,3,3,3
ENSG00000214367,230,507,335,176,232,292
ENSG00000234999,0,0,0,0,0,0
ENSG00000275180,11,22,7,40,44,44
ENSG00000275183,105,94,31,56,113,78
ENSG00000275185,0,0,0,0,0,0
ENSG00000275186,0,0,0,0,0,0
ENSG00000074660,14,8,2,2,20,6
ENSG00000248765,0,0,0,0,0,0
ENSG00000101898,72,38,97,80,50,33
ENSG00000077312,867,683,580,704,904,580
ENSG00000119943,222,94,318,3,24,232
ENSG00000248766,0,0,0,0,0,0
ENSG00000119946,151,1,123,2,3,0
ENSG00000280327,4,5,5,1,24,12
ENSG00000101892,1,0,1,1,1,1
ENSG00000253295,4,0,0,0,1,1
ENSG00000148411,657,1054,497,1047,859,1415
ENSG00000222501,1,1,1,0,0,2
ENSG00000178115,15,6,6,1,7,9
ENSG00000144746,1320,686,911,946,1218,2132
ENSG00000144747,1432,439,297,810,1182,608
ENSG00000144744,713,515,478,949,797,897
ENSG00000275450,6,4,0,2,0,0
ENSG00000275457,8,15,10,22,55,20
ENSG00000280323,0,0,0,0,0,0
ENSG00000144741,255,165,131,225,133,183
ENSG00000280322,0,0,1,1,6,0
ENSG00000062822,809,594,705,716,1481,715
ENSG00000144749,865,925,1150,1688,224,1162
ENSG00000271563,0,1,0,0,0,0
ENSG00000271567,0,0,0,0,0,0
ENSG00000163116,1,2,0,1,3,2
ENSG00000271565,0,0,0,0,0,0
ENSG00000139842,842,1738,2165,2473,671,919
ENSG00000271569,0,0,0,0,0,0
ENSG00000271568,0,0,0,0,0,0
ENSG00000010818,427,153,260,560,187,1069
ENSG00000224906,0,1,1,0,0,0
ENSG00000224905,2,11,10,4,16,14
ENSG00000224904,0,1,0,0,1,1
ENSG00000224903,1,1,2,3,1,1
ENSG00000224902,0,0,0,0,0,0
ENSG00000224901,0,0,0,0,0,0
ENSG00000010810,6,21,33,84,298,560
ENSG00000196900,0,0,0,1,0,0
ENSG00000244459,0,0,0,6,2,1
ENSG00000224908,1,3,0,2,2,0
ENSG00000235480,0,0,0,0,0,0
ENSG00000235481,1,1,2,0,0,0
ENSG00000235482,0,0,0,0,0,1
ENSG00000235483,0,0,0,0,0,0
ENSG00000235485,1,1,1,1,1,0
ENSG00000235486,6,4,4,6,3,6
ENSG00000235488,6,2,0,1,12,0
ENSG00000235489,36,26,35,28,62,16
ENSG00000150593,1700,3384,2897,451,440,493
ENSG00000100473,19,0,77,339,1,1
ENSG00000100276,33,13,12,41,5,3
ENSG00000265559,1,1,1,0,0,0
ENSG00000265556,0,0,0,0,0,0
ENSG00000265555,0,0,0,0,0,0
ENSG00000265554,0,0,0,0,0,0
ENSG00000265552,0,0,0,0,0,0
ENSG00000231100,0,0,1,0,0,0
ENSG00000236289,0,0,6,0,0,0
ENSG00000117899,954,757,358,662,826,840
ENSG00000236283,4,1,0,1,0,0
ENSG00000233674,0,0,0,0,0,0
ENSG00000233677,0,0,0,0,0,0
ENSG00000233676,0,0,0,0,0,0
ENSG00000236287,304,546,594,183,320,485
ENSG00000233670,1,0,0,0,0,0
ENSG00000233673,36,36,26,19,24,17
ENSG00000233672,9,2,2,1,2,6
ENSG00000174238,1248,817,861,1768,1007,550
ENSG00000235738,0,0,0,0,0,0
ENSG00000232109,0,0,0,0,0,0
ENSG00000174231,5680,5499,5261,11234,8009,3763
ENSG00000235733,0,0,0,0,0,0
ENSG00000174233,1537,2492,1387,555,498,842
ENSG00000235731,0,0,0,0,0,0
ENSG00000232100,0,0,0,0,0,0
ENSG00000235737,0,0,0,0,0,0
ENSG00000203605,0,0,0,0,0,0
ENSG00000244456,0,0,0,0,0,0
ENSG00000143434,28,114,62,97,139,47
ENSG00000143437,905,735,365,673,494,914
ENSG00000143436,1398,1209,527,783,579,308
ENSG00000256745,119,215,109,126,116,66
ENSG00000112972,4355,2036,5437,1459,752,1055
ENSG00000188763,14,44,2,36,62,31
ENSG00000112977,2522,984,1438,813,4392,2391
ENSG00000277513,0,0,0,0,0,0
ENSG00000223679,0,0,0,0,0,0
ENSG00000223675,0,0,0,0,0,0
ENSG00000223676,0,1,0,1,0,0
ENSG00000223677,0,0,0,0,0,0
ENSG00000223671,0,0,0,0,0,0
ENSG00000223672,0,0,0,0,0,0
ENSG00000088543,6,66,13,14,96,121
ENSG00000151176,1137,746,540,1322,1253,1322
ENSG00000099849,193,318,239,68,210,131
ENSG00000107130,448,625,567,1552,1368,1274
ENSG00000073146,1,0,1,0,29,2
ENSG00000099840,6,7,9,1,27,1
ENSG00000106266,496,766,439,824,671,466
ENSG00000106263,7593,5624,5914,4031,2623,5329
ENSG00000106261,1242,1258,2884,828,918,1313
ENSG00000216439,0,0,0,0,0,0
ENSG00000216436,0,0,0,0,0,0
ENSG00000266117,1,1,1,0,0,0
ENSG00000266114,0,0,0,0,0,0
ENSG00000106268,309,233,194,133,185,184
ENSG00000269320,0,0,0,0,0,0
ENSG00000269321,0,0,0,0,2,0
ENSG00000100852,1523,1563,1591,974,911,1393
ENSG00000023191,1631,1403,1021,1282,2302,1774
ENSG00000151498,339,838,354,173,81,411
ENSG00000212321,0,0,0,0,0,0
ENSG00000236829,44,42,13,7,37,13
ENSG00000236828,0,0,0,0,0,0
ENSG00000113597,271,393,312,204,168,205
ENSG00000113595,172,175,140,165,192,342
ENSG00000113594,498,69,81,128,572,497
ENSG00000113593,333,348,168,402,426,366
ENSG00000236822,0,0,0,0,0,0
ENSG00000270589,11,18,28,7,16,12
ENSG00000145592,5374,2766,2008,3775,3086,3300
ENSG00000143294,1182,1528,720,953,1069,774
ENSG00000143297,0,0,2,1,2,1
ENSG00000234469,1,0,2,0,0,0
ENSG00000228109,37,70,16,23,95,5
ENSG00000250899,51,293,149,164,102,97
ENSG00000270583,0,0,0,0,0,1
ENSG00000250892,3,10,12,7,0,0
ENSG00000234460,0,0,0,2,5,1
ENSG00000234463,0,0,0,0,0,0
ENSG00000250891,0,2,4,0,0,0
ENSG00000228107,0,0,2,1,0,2
ENSG00000250897,0,0,0,0,0,0
ENSG00000228105,0,0,0,0,0,0
ENSG00000250895,0,0,0,0,0,0
ENSG00000281025,0,0,0,0,0,0
ENSG00000281026,8,9,30,30,13,24
ENSG00000281021,4,3,2,2,0,2
ENSG00000220370,0,0,0,0,0,0
ENSG00000142748,0,4,2,0,0,0
ENSG00000281028,13,24,28,21,0,0
ENSG00000220377,0,0,0,0,0,0
ENSG00000169413,0,0,0,0,0,0
ENSG00000270584,0,0,0,0,0,0
ENSG00000169410,438,395,492,566,798,792
ENSG00000270585,0,7,1,0,0,5
ENSG00000169418,2,5,1,0,66,18
ENSG00000163154,1,1,0,0,2,1
ENSG00000189058,3,341,0,0,1,2
ENSG00000163156,448,337,152,226,268,150
ENSG00000163157,1,2,1,1,0,1
ENSG00000183032,48,24,46,0,11,6
ENSG00000189051,1,30,7,0,5,0
ENSG00000189050,1324,395,598,188,200,109
ENSG00000189052,0,1,0,2,41,1
ENSG00000163159,1050,498,334,567,313,286
ENSG00000189057,436,1434,1057,482,410,245
ENSG00000181577,0,1,1,0,0,7
ENSG00000187905,2,0,1,2,12,2
ENSG00000187904,0,3,0,0,0,0
ENSG00000111667,1853,642,1651,1087,1830,1048
ENSG00000111666,452,885,379,327,233,675
ENSG00000111665,621,274,295,606,1028,491
ENSG00000111664,10,11,5,77,116,21
ENSG00000239736,0,1,0,0,0,0
ENSG00000228156,0,0,0,0,0,0
ENSG00000111669,7829,1679,4406,6945,7761,7155
ENSG00000239732,1,7,3,2,4,3
ENSG00000087301,382,456,425,200,506,142
ENSG00000087302,1674,2186,1380,1353,1988,1173
ENSG00000087303,3,2,5,231,406,121
ENSG00000114019,1127,1478,636,2871,1861,1335
ENSG00000114013,0,0,1,0,0,0
ENSG00000086102,687,621,992,1308,519,448
ENSG00000259273,0,0,0,0,0,0
ENSG00000215808,0,135,0,0,0,0
ENSG00000261669,1,0,1,3,1,1
ENSG00000261668,2,2,0,1,4,4
ENSG00000261665,0,0,0,0,0,0
ENSG00000259275,27,7,3,23,5,0
ENSG00000215800,0,0,0,0,0,0
ENSG00000261666,0,0,0,0,0,0
ENSG00000215807,1,1,0,1,1,1
ENSG00000261663,16,17,4,2,15,8
ENSG00000215805,0,0,0,0,0,0
ENSG00000168453,823,2876,369,67,2,77
ENSG00000168454,0,1,0,3,4,5
ENSG00000262319,0,2,1,3,3,0
ENSG00000105989,0,2,1,0,1,0
ENSG00000105988,96,39,26,95,88,41
ENSG00000262316,0,0,0,0,0,0
ENSG00000105983,1287,552,550,482,409,648
ENSG00000105982,154,26,43,27,48,33
ENSG00000262312,1,3,7,1,0,0
ENSG00000262313,0,1,0,0,0,0
ENSG00000267797,0,0,0,0,0,0
ENSG00000267796,132,61,70,96,95,72
ENSG00000267795,14,9,50,0,15,3
ENSG00000267793,0,0,0,0,0,0
ENSG00000109205,0,20,7,0,0,0
ENSG00000267791,0,0,0,0,0,0
ENSG00000259278,0,0,0,0,0,0
ENSG00000109208,0,0,0,0,0,0
ENSG00000012061,436,473,432,679,577,660
ENSG00000056050,264,276,136,241,161,310
